"sample_id"	"language"	"variety"	"cefr"	"domain"	"topic"	"sample_type"	"arabic"	"source_form"	"latin"	"ko"	"en"	"lexical_refs"	"source_id"	"source_locator"	"evidence"	"derivation_type"	"license_id"	"group_id"	"family_id"	"review_status"	"learner_ready"	"note"
"ODC-000121"	"ar"	"ar-DZ-oran"	"A2"	"school_work"	"school and work"	"utterance"	"نتا ما تشوف ما والو نخدم نجي , نقابل ناس كي نديرنقطع روحي . بليش دو سا ما عندكش روجيستر دو كومارس ."	"نتا ما تشوف ما والو نخدم نجي , نقابل ناس كي نديرنقطع روحي . بليش دو سا ما عندكش روجيستر دو كومارس ."	"nta ma tchwf ma walw nkhdm njy , n9abl nas ky ndyrn9t3 rw7y . blych dw sa ma 3ndkch rwjystr dw kwmars ."	"너는 아무것도 보지 못하잖아. 나는 일하러 가서 사람들을 만나고, 그러다 보면 기진맥진해. 게다가 너에게는 상업 등록증도 없어."	"You cannot see anything; I work and come to meet people, and when I do I wear myself out. Also, you do not have a commercial register."	"OD-0048|OD-0130|OD-0166|OD-0167|OD-0190|OD-0260|OD-0272|OD-0306"	"S6"	"MADOran_Sentences.tsv:Sentno=1111"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-school_work"	"MADOran-S6-1111"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000122"	"ar"	"ar-DZ-oran"	"A2"	"school_work"	"school and work"	"utterance"	"قتلها كيفاش وينتا هادي انا متنازلتش قاتلي ما جانا حتى رد من جامعة تع وهران قتلها باسكو دفعته و ودروهلي كل خطرة يقولولي بلي رسلناه حتى لقيتاه"	"قتلها كيفاش وينتا هادي انا متنازلتش قاتلي ما جانا حتى رد من جامعة تع وهران قتلها باسكو دفعته و ودروهلي كل خطرة يقولولي بلي رسلناه حتى لقيتاه"	"9tlha kyfach wynta hady ana mtnazltch 9atly ma jana 7ta rd mn jam3a t3 whran 9tlha baskw df3th w wdrwhly kl khtra y9wlwly bly rslnah 7ta l9ytah"	"그럴 수가 있어? 언제 그랬어? 나는 포기하지 않았어. 그녀는 오랑대학교에서 아무 답도 오지 않았다고 했어. 나는 서류를 냈고 그들이 잃어버렸다고 말했어. 그들은 보냈다고 계속 말했지만, 결국 내가 찾아냈어."	"How can that be? When was this? I did not give it up. She said the University of Oran had not sent any reply. I told her I had submitted it and that they had lost it; every time they said they had sent it, until I found it."	"OD-0045|OD-0129|OD-0130|OD-0137|OD-0138|OD-0142|OD-0165|OD-0306"	"S6"	"MADOran_Sentences.tsv:Sentno=246"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-school_work"	"MADOran-S6-246"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000123"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"أيا حكيلي حكاية هداك سيد نهار بغي تبيع لوطو ."	"أيا حكيلي حكاية هداك سيد نهار بغي تبيع لوطو ."	"aya 7kyly 7kaya hdak syd nhar bghy tby3 lwtw ."	"자, 차를 팔고 싶어 했던 남자 이야기를 들려줘."	"Come on, tell me the story of the man who wanted to sell his car."	"OD-0022|OD-0082|OD-0140|OD-0149|OD-0218|OD-0309|OD-0310|OD-0435"	"S6"	"MADOran_Sentences.tsv:Sentno=2"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-2"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000124"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"ختي مدينة جديدة حتى واحد ما راحلها انا رحتلها قبل رمضان بغيت نطرطق الغاشي بزاف"	"ختي مدينة جديدة حتى واحد ما راحلها انا رحتلها قبل رمضان بغيت نطرطق الغاشي بزاف"	"khty mdyna jdyda 7ta wa7d ma ra7lha ana r7tlha 9bl rmdan bghyt ntrt9 alghachy bzaf"	"누나, 메디나 제디다에는 아무도 가 본 적이 없었어. 나는 라마단 전에 그곳에 갔고, 사람이 너무 많아서 터질 것 같았어."	"Sister, no one had been to Medina Jdida. I went there before Ramadan; there were so many people that I felt like I would burst."	"OD-0044|OD-0075|OD-0129|OD-0149|OD-0162|OD-0188|OD-0220|OD-0243"	"S6"	"MADOran_Sentences.tsv:Sentno=145"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-145"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000125"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"هادي هي فيلا واه راك تشوف راك في كارتي كالم و عندك كلشي حداك . مرحبا بيك . نقدندخلو نشوفو ?"	"هادي هي فيلا واه راك تشوف راك في كارتي كالم و عندك كلشي حداك . مرحبا بيك . نقدندخلو نشوفو ?"	"hady hya fyla wah rak tchwf rak f karti kalm w 3ndk klchy 7dak . mr7ba bik . n9dr ndkhlo nchwfo ?"	"여기 빌라가 있어. 봐, 너는 조용한 동네에 있고 주변에 필요한 게 다 있어. 어서 와. 들어가서 볼까?"	"Here is the villa. As you can see, you are in a quiet neighborhood and everything is nearby. Welcome. Shall we go in and look?"	"OD-0305|OD-0167|OD-0166"	"S6"	"MADOran_Sentences.tsv:Sentno=780"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-780"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000126"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"و كي جيت فايت و صبتك واقفة تقارعي في بيس حشمت قلت نحبس نوصلك من شوك و حشمة ضربتها بتزغريتة طويلة وعريضة و نضت نصفق و نرقص حسيتها في جنابي هه ."	"و كي جيت فايت و صبتك واقفة تقارعي في بيس حشمت قلت نحبس نوصلك من شوك و حشمة ضربتها بتزغريتة طويلة وعريضة و نضت نصفق و نرقص حسيتها في جنابي هه ."	"w ky jyt fayt w sbtk wa9fa t9ar3y f bys 7chmt 9lt n7bs nwslk mn chwk w 7chma drbtha btzghryta twila w 3ryda w ndt nsf9 w nr9s 7sitha fy jnaby h h ."	"내가 지나가다 네가 버스를 기다리는 것을 봤어. 놀라고 쑥스러워서 차를 세워 태워 주겠다고 했고, 긴 환호를 한 뒤 박수를 치고 춤을 췄어. 그 느낌을 내 옆구리에서 느꼈어."	"When I came by and saw you waiting for a bus, I felt shocked and embarrassed. I said I would stop to give you a ride, then let out a long ululation, stood clapping and dancing, and felt it in my sides."	"OD-0219|OD-0285|OD-0166"	"S6"	"MADOran_Sentences.tsv:Sentno=525"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-525"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000127"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"شارم تع بحر جاي وحده بعدا حنا عندنا شيرات حنا شيرات مين نروحو للبحر جنيغالمون غادي نروحو مع دارنا و والدينا و قاع"	"شارم تع بحر جاي وحده بعدا حنا عندنا شيرات حنا شيرات مين نروحو للبحر جنيغالمون غادي نروحو مع دارنا و والدينا و قاع"	"charm t3 b7r jay w7dha b3da 7na 3ndna chyrat 7na chyrat myn nrw7w llb7r jnyralmon ghady nrw7w m3a darna w walidyna w 9a3"	"바다는 저절로 매력이 느껴져. 우리는 여자들이라 바다에 갈 때 보통 가족과 부모님과 함께 가."	"The sea has a charm of its own. We women generally go to the beach with our families and parents."	"OD-0345|OD-0380|OD-0499"	"S6"	"MADOran_Sentences.tsv:Sentno=542"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-542"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000128"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"عبد القادر : أيا وجد روحك , غادي _ نفوت عليك"	"عبد القادر : أيا وجد روحك , غادي _ نفوت عليك"	"3bd al9adr : aya wjd rw7k , ghady _ nfwt 3lyk"	"준비해. 내가 들를게."	"Get ready; I will come by."	"OD-0063|OD-0166|OD-0435|OD-0436|OD-0442|OD-0471|OD-0713|OD-0924"	"S6"	"MADOran_Sentences.tsv:Sentno=1159"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1159"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000129"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"عبد القادر : راني جاي , كاش ما نجيبلك معايا"	"عبد القادر : راني جاي , كاش ما نجيبلك معايا"	"3bd al9adr : rany jay , kach ma njyblk m3aya"	"나 가고 있어. 뭐라도 가져다줄까?"	"I am coming. Shall I bring you anything?"	"OD-0045|OD-0181|OD-0306|OD-0312|OD-0436|OD-0438|OD-0474|OD-0488"	"S6"	"MADOran_Sentences.tsv:Sentno=1161"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1161"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000130"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"أنا كون باغي نحكي على وهران نحكي عليها بفاسون شابة خويا . وهران ترازيام مويوغ بالكون أوموند ."	"أنا كون باغي نحكي على وهران نحكي عليها بفاسون شابة خويا . وهران ترازيام مويوغ بالكون أوموند ."	"ana kwn baghy n7ky 3la whran n7ky 3lyha bfaswn chaba khwya . whran trazyam mwywgh balkwn awmwnd ."	"오랑에 대해 이야기한다면 멋지게 이야기할 거야, 형제여. 오랑은 세계에서 세 번째로 좋은 발코니야."	"If I wanted to talk about Oran, I would talk about it nicely, brother. Oran is the third-best balcony in the world."	"OD-0309|OD-0310|OD-0311|OD-0373|OD-0375|OD-0435|OD-0436|OD-0437"	"S6"	"MADOran_Sentences.tsv:Sentno=1215"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1215"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000131"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"قالك خطرة هواري الدوفان كان عنده حفلة في معسكر , أيا المعسكرية قعدو يقارعوله فالبور"	"قالك خطرة هواري الدوفان كان عنده حفلة في معسكر , أيا المعسكرية قعدو يقارعوله فالبور"	"9alk khtra hwary dwfan kan 3ndh 7fla fy m3skr , aya lm3skrya 93dw y9ar3wlh flbwr"	"한번은 호와리 두판이 마스카라에서 공연을 했고, 마스카라 사람들이 항구에서 그를 기다렸어."	"Once, Houari Dauphin had a concert in Mascara, and the people of Mascara waited for him at the port."	"OD-0305|OD-0373|OD-0166"	"S6"	"MADOran_Sentences.tsv:Sentno=69"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-69"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000132"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"و قالي راكي راكبة في بيس تاع عايلة هادي عايلتي رايحة للعرس"	"و قالي راكي راكبة في بيس تاع عايلة هادي عايلتي رايحة للعرس"	"w 9aly raky rakba fy bys t3 3ayla hady 3aylty ray7a ll3rs"	"그가 말했어. '너는 가족이 탄 버스를 타고 있어. 이 사람들은 내 가족이고 결혼식에 가는 중이야.'"	"He said, 'You are riding in a family bus. This is my family, and we are going to a wedding.'"	"OD-0219|OD-0166"	"S6"	"MADOran_Sentences.tsv:Sentno=524"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-524"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000133"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"هديك لي ظل مدابزة مع الطاكسيات ."	"هديك لي ظل مدابزة مع الطاكسيات ."	"hdyk ly zl mdabza m3 altaksyat ."	"저 사람은 늘 택시 기사들과 다퉈."	"That one is always arguing with taxis."	"OD-0312|OD-0435|OD-0436|OD-0459|OD-0533"	"S6"	"MADOran_Sentences.tsv:Sentno=1283"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1283"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000134"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"حطني عند دار الضو . زيد قولي ما تعرفش دار ضو نتا بروحك باين بلي ماشي ولد بلاد ."	"حطني عند دار الضو . زيد قولي ما تعرفش دار ضو نتا بروحك باين بلي ماشي ولد بلاد ."	"7tny 3nd dar aldw . zyd 9wly ma t3rfch dar dw nta brw7k bayn bly machy wld blad ."	"다르 에드다우에서 내려 줘. 그런데 다르 에드다우를 모른다고 하니, 너는 분명 이곳 사람이 아니야."	"Drop me at Dar ed-Daw. Then tell me you do not know Dar ed-Daw; you are clearly not from here."	"OD-0130|OD-0145|OD-0149|OD-0153|OD-0166|OD-0276|OD-0306|OD-0317"	"S6"	"MADOran_Sentences.tsv:Sentno=1287"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1287"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000135"	"ar"	"ar-DZ-oran"	"A1"	"city_transport"	"city and transport"	"utterance"	"نتي شا راه مدخلك راه مفتح عليك نعطيك لادريس تع دار روحي شقيله و صايي ."	"نتي شا راه مدخلك راه مفتح عليك نعطيك لادريس تع دار روحي شقيله و صايي ."	"nty cha rah mdkhlk rah mft7 3lyk n3tyk ladrys t3 dar rw7y ch9ylh w sayy ."	"그게 너와 무슨 상관이야? 문은 열려 있어. 내가 집 주소를 줄 테니 가서 문을 두드리면 돼."	"What is it to you? The door is open for you. I will give you the address of the house; go knock on it and that is all."	"OD-0131|OD-0153|OD-0166|OD-0175|OD-0433|OD-0434|OD-0435|OD-0437"	"S6"	"MADOran_Sentences.tsv:Sentno=1349"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1349"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000136"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"بوحد نهار بويكاند جمعة كان حمان بزاف حرقة ديسيدينا نروحو للبحر و نوفتو قاع نهار و نبحروا ايا وجدنا كسكروطات توعنا فريت اومليت و جي و ماء بارد و طيبنا لتاي و قاطو و فطيرة و قاليتات و قضبنا طريق ."	"بوحد نهار بويكاند جمعة كان حمان بزاف حرقة ديسيدينا نروحو للبحر و نوفتو قاع نهار و نبحروا ايا وجدنا كسكروطات توعنا فريت اومليت و جي و ماء بارد و طيبنا لتاي و قاطو و فطيرة و قاليتات و قضبنا طريق ."	"bwa7d nhar wikyand jm3a kan 7man bzaf 7r9a disidna nrw7w llb7r w nwftw 9a3 nhar w nb7rw aya wjdna kskrwtat twa3na fryt awmlyt w jy w ma bard w tybna ltay w 9atw w ftyra w 9alyat w 9dbna tri9 ."	"어느 주말 금요일, 날씨가 아주 더워서 우리는 바다에 가서 하루 종일 수영하기로 했어. 샌드위치와 프리트 오믈렛, 주스와 차가운 물을 준비하고, 차와 케이크, 파이와 갈레트를 챙겨 길을 나섰어."	"One hot Friday weekend, we decided to go to the beach and spend the whole day swimming. We prepared sandwiches, fries with omelet, juice and cold water, made tea, cake, pie, and galettes, and set off on the road."	"OD-0345|OD-0164|OD-0423|OD-0499"	"S6"	"MADOran_Sentences.tsv:Sentno=400"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-400"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000137"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"رسلوه بعد عناء طويل ايا من بعد وصل ألجي قلعنا حنا تاني لأجي كي وصلنا تاني بروبلام وخداخر دخلت عند واحد لي يشد دوصيات تع لابورس"	"رسلوه بعد عناء طويل ايا من بعد وصل ألجي قلعنا حنا تاني لأجي كي وصلنا تاني بروبلام وخداخر دخلت عند واحد لي يشد دوصيات تع لابورس"	"rslwh b3d 3na2 twyl aya mn b3d wsl aljy 9l3na 7na tany lajy ky wslna tany brwblam wkhdakhr dkhlt 3nd wa7d ly ychd dwsyat t3 labwrs"	"오랜 노력 끝에 그들은 그것을 보냈고 알제로 도착했어. 우리도 알제로 떠났는데, 도착하니 또 다른 문제가 있어서 장학금 서류를 담당하는 사람에게 갔어."	"After a long effort they sent it, and it reached Algiers. We also left for Algiers; when we arrived there was another problem, so I went to the person who handles scholarship dossiers."	"OD-0075|OD-0134|OD-0163|OD-0175|OD-0176|OD-0304|OD-0308|OD-0309"	"S6"	"MADOran_Sentences.tsv:Sentno=244"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-244"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000138"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"راه ملخميس قاعد و راه يفوت وقت قاتلي غي متتقلقيش نتي رايحة رايحة خرجتي فمنيستار مكانش لي يقلعهالك"	"راه ملخميس قاعد و راه يفوت وقت قاتلي غي متتقلقيش نتي رايحة رايحة خرجتي فمنيستار مكانش لي يقلعهالك"	"rah mlkhmys 9a3d w rah yfwt w9t 9atly ghy mtt9l9ych nty ray7a ray7a khrjty fmnystar mkanch ly y9l3halk"	"목요일부터 그대로 있고 시간이 지나고 있어. 그는 걱정하지 말라고 했어. 너는 떠날 거고, 그 일을 부처를 통해 받았으니 아무도 그것을 빼앗을 수 없어."	"It has been sitting since Thursday and time is passing. He told me not to worry: you are leaving, and you got it through the ministry, so no one can take it away from you."	"OD-0131|OD-0151|OD-0160|OD-0174|OD-0260|OD-0308|OD-0310|OD-0319"	"S6"	"MADOran_Sentences.tsv:Sentno=256"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-256"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000139"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"انا تاني كنت كيفك و مدولي لابورس لفرنسا عشيت في مصر مي مهم رحت تسما نشاء الله بربي تروحي"	"انا تاني كنت كيفك و مدولي لابورس لفرنسا عشيت في مصر مي مهم رحت تسما نشاء الله بربي تروحي"	"ana tany knt kyfk w mdwly labwrs lfrnsa 3chyt fy msr my mhm r7t tsma ncha2 allh brby trw7y"	"나도 너와 같았어. 그들이 나에게 프랑스 장학금을 줬고, 나는 이집트에서 저녁을 보냈지만 결국 갔어. 하느님 뜻대로 너도 가게 될 거야."	"I was like you; they gave me a scholarship to France. I spent the evening in Egypt, but in the end I went. God willing, you will go too."	"OD-0129|OD-0166|OD-0305|OD-0306|OD-0309|OD-0324|OD-0344|OD-0389"	"S6"	"MADOran_Sentences.tsv:Sentno=257"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-257"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000140"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"وهران مدينة جزاى ءرية كيما تصور فوهران قادر تصور في بجاية في شلف كيما قادر تصور في قسنطينة بلعباس"	"وهران مدينة جزاى ءرية كيما تصور فوهران قادر تصور في بجاية في شلف كيما قادر تصور في قسنطينة بلعباس"	"whran mdyna jaza2irya kyma tswr fwhran 9adr tswr fy bjaya fy chlf kyma 9adr tswr fy 9sntyna bl3bas"	"오랑은 알제리 도시야. 오랑에서 촬영할 수 있는 것처럼 베자이아, 슐레프, 콘스탄틴, 시디 벨 아베스에서도 촬영할 수 있어."	"Oran is an Algerian city. Just as you can film in Oran, you can film in Bejaia, Chlef, Constantine, or Sidi Bel Abbes."	"OD-0045|OD-0220|OD-0305|OD-0306|OD-0309|OD-0373|OD-0444|OD-0525"	"S6"	"MADOran_Sentences.tsv:Sentno=280"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-280"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000141"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"كانوا يدوروا بليجيب و لواطا كبار و كانو يروحوا لي كارتيي تع العرب يدوروا فيهم , يروحوا الحمري , مدينة الجديدة , يروحوا للدرب , سيدي هواري قلب وهران علابالك هادوا لي كارتيي , جينرالمون طرقان تاعهم ضيقين ."	"كانوا يدوروا بليجيب و لواطا كبار و كانو يروحوا لي كارتيي تع العرب يدوروا فيهم , يروحوا الحمري , مدينة الجديدة , يروحوا للدرب , سيدي هواري قلب وهران علابالك هادوا لي كارتيي , جينرالمون طرقان تاعهم ضيقين ."	"kanw ydwrw bljyb w lwata kbar w kanw yrw7w lkartiy t3 l3rb ydwrw fyhm , yrw7w l7mry , mdyna ljdida , yrw7w ldrb , sidi hwary 9lb whran 3labalk hado lkartiy , jnyralmon tr9an t3hm dy9yn ."	"그들은 지프와 큰 차를 타고 다니며 오랑의 아랍인 동네들을 돌아다녔어. 함리, 메디나 제디다, 데르브, 오랑의 중심인 시디 엘후아리에도 갔지. 그 동네들의 길은 대체로 좁아."	"They drove around in Jeeps and large cars, visiting Oran's Arab neighborhoods: Hamri, Medina Jdida, Derb, and Sidi El Houari, the heart of Oran. The roads in those neighborhoods are generally narrow."	"OD-0373|OD-0166|OD-0220|OD-0305"	"S6"	"MADOran_Sentences.tsv:Sentno=1197"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1197"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000142"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"راهي مور ستاسيون تع كيران تع بتي لاك . و هادي ايستواغ كبيرة تع ليزامريكان مين دخلو لوهران كاش نهار نحكيها لكم ."	"راهي مور ستاسيون تع كيران تع بتي لاك . و هادي ايستواغ كبيرة تع ليزامريكان مين دخلو لوهران كاش نهار نحكيها لكم ."	"rahy mwr stasywn t3 kyran t3 bty lak . w hady aystwagh kbyra t3 lyzamrykan myn dkhlw lwhran kach nhar n7kyha lkm ."	"그곳은 프티 라크 버스 정류장 뒤에 있어. 미국인들이 오랑에 들어왔을 때의 큰 이야기인데, 언젠가 이야기해 줄게."	"It is behind the Petit Lac bus station. This is a big story about the Americans entering Oran; I will tell you about it one day."	"OD-0082|OD-0133|OD-0137|OD-0138|OD-0175|OD-0184|OD-0225|OD-0260"	"S6"	"MADOran_Sentences.tsv:Sentno=1179"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1179"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000143"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"30 كاتريام بريزيدون تع ليزيتازيني , ايزان هاور , ولده دخل لوهران , دخلها عوم على مداغ و كاش نهار نقولكم علاه دخلها عوم ."	"30 كاتريام بريزيدون تع ليزيتازيني , ايزان هاور , ولده دخل لوهران , دخلها عوم على مداغ و كاش نهار نقولكم علاه دخلها عوم ."	"30 katryam bryzydwn t3 lyzytazyny , ayzan hawr , wldh dkhl lwhran , dkhlha 3wm 3la mdagh w kach nhar n9wlkm 3lah dkhlha 3wm ."	"미국의 34대 대통령 아이젠하워의 아들이 오랑에 들어왔어. 그는 마다그에서 헤엄쳐 들어왔고, 왜 그렇게 들어왔는지는 언젠가 말해 줄게."	"The son of Eisenhower, the thirty-fourth president of the United States, entered Oran. He entered by swimming from Madagh, and one day I will tell you why he entered that way."	"OD-0082|OD-0145|OD-0149|OD-0175|OD-0311|OD-0355|OD-0373|OD-0410"	"S6"	"MADOran_Sentences.tsv:Sentno=1184"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1184"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
"ODC-000144"	"ar"	"ar-DZ-oran"	"A2"	"city_transport"	"city and transport"	"utterance"	"واحد مين يكون عنده كارو . يجرها حمار . هداك مول الكارو مين يبغي باش حمار تاعه يتمشي يقوله أريي مان ."	"واحد مين يكون عنده كارو . يجرها حمار . هداك مول الكارو مين يبغي باش حمار تاعه يتمشي يقوله أريي مان ."	"wa7d myn ykwn 3ndh karw . yjrha 7mar . hdak mwl alkarw myn ybghy bach 7mar ta3h ytmchy y9wlh aryy man ."	"누군가 수레를 가지고 있으면 당나귀가 끌어. 수레 주인이 당나귀를 걷게 하려고 아리 만이라고 말해."	"When someone has a cart, a donkey pulls it. When the cart owner wants the donkey to walk, he says, Arri man."	"OD-0075|OD-0140|OD-0306|OD-0310|OD-0313|OD-0314|OD-0369|OD-0372"	"S6"	"MADOran_Sentences.tsv:Sentno=1195"	"MADORAN_DIRECT"	"source_direct"	"CC-BY-NC-3.0-MADORAN"	"batch02-city_transport"	"MADOran-S6-1195"	"source_verified"	"false"	"Raw MADOran sentence retained exactly; Batch02 source_direct row pending GPT and native review."
