10	قليل	قَليل	فَقِير	قَليل/ADJ_QUALIT	(null)/CASE_INDEF_(ACC_GEN)	poor,destitute	pauvre	ID=2043	S=95
10	نموت	نموت	أموت	موت/IV	(null)/IVSUFF_SUBJ:1S		die	ID=883	S=46
10	وحدها	وحدها	وَحْد	وحد/NOUN	(null)/CASE_DEF_NOM+ها/POSS_PRON_3FS	alone,only	seul,seulement	ID=207	S=13
10	وهرانية	وهرانية	وَهرَانِيّة	وهران/NOUN_RELATIVE	ي/RELATIVE_YA+ة/NSUFF_FEM_SG	Oranian	oranaise	ID=2299	S=107
10	لاباس	لاباس	لابَأْس	لاباس/NOUN_ABSTRACT		I'm_okay	Je_vais_bien	ID=820	S=44
10	براس	براس	رَأْس	راس/NOUN_CONCRETE			tête;x;_head	ID=3072	S=175
9	كيف	كيف	كِيف(اسمالعَائِلَةلِممثلة)	كيف/NOUN_PROP_FOREIGN		kaif_(_family_name_of_actress)	kaif_(_nom_de_famille_de_l'actrice)	ID=10752	S=544
9	كيراك	كيراك	كِيفحَالَك	را/PRESENT_PART	ك/POSS_PRON	how_are_you-doing?	Comment_allez_vous?	ID=1482	S=73
9	كلش	كلش	كُلّشَيْء	كلش/NOUN_ABSTRACT	(null)/CASE_INDEF_(ACC_GEN)		everything,	ID=535	S=31
9	نفهمك	نفهمك	فَهَّمَ	فهم/IV	(null)/IVSUFF_SUBJ:1S+ك/IVSUFF_DO:2MS	understand	comprendre	ID=11891	S=591
9	مك	مك	أُمّك	م/NOUN_CONCRETE	ك/POSS_PRON	mother	mère	ID=20509	S=933
9	نزيد	نزيد	أَضَافَ	زيد/IV	(null)/IVSUFF_SUBJ:1S	add	ajouter	ID=2580	S=135
9	ولات	ولات	صَار	ولا/PV	ت/PV SUFF_SUBJ :3FS		become;begin_to	ID=491	S=30
9	ماكنش	ما_كنش	ماكان	كن/PV	ش/NEG_PART	was,were	était,_étaient	ID=866	S=46
9	شاه	شاه	مَاذاهو	شا/INTERROG_PART	ه/POSS_PRON	what	quoi	ID=9333	S=428
9	فوهران	فوهران	وَهرَان	وهران/NOUN_PROP		Oran	Oran	ID=3120	S=180
9	نخدم	نخدم	أَعْمَل	خدم/IV	(null)/IVSUFF_SUBJ:1S	work	travail	ID=3010	S=168
9	لكم	لكم	لَكُم	ل/PREP	كم/PRON_2MP		to;for_+_you_[masc.pl.]_(you_have)	ID=11078	S=557
9	بلع	بلع	اصمت	بلع/CV	(null)/CVSUFF_SUBJ :2MS	shut_your_mouth	ferme_ta_bouche	ID=12993	S=633
9	لوهران	لوهران	وهران	وهران/NOUN_PROP		Oran	Oran	ID=1411	S=70
9	طلع	طلع	طَلَعَ	طلع/PV	(null)/PV SUFF_SUBJ :3MS	go_up	monter	ID=1915	S=90
9	بلاصة	بلاصة	مَكَان	بلاص/FOREIGN	ة/NSUFF_FEM_SG	place	place	ID=6958	S=351
9	دونك	دونك	إذن	دونك/FOREIGN		so	donc	ID=5295	S=273
9	تفضل	تفضل	تَفَضَّل	تفضل/CV	(null)/CVSUFF_SUBJ :2MS	come_in	entrez	ID=13172	S=637
9	عرس	عرس	عُرْس	عرس/NOUN_ABSTRACT	(null)/CASE_INDEF_(ACC_GEN)	wedding	marriage	ID=3192	S=187
9	وحدين	وحدين	أَشْخَاص	وحد/NOUN	ين/NSUFF_MASC_PL_GEN	some_people	certaines_personnes	ID=5266	S=273
9	منها	منها	مِن	من/PREP	ها/PRON_3FS	from	de	ID=265	S=17
9	تالية	تالية	الأخيرة	تالي/NOUN_ACTIVE_PART	ة/NSUFF_FEM_SG+(null)/CASE_INDEF_(ACC_GEN)	last	le_dernier	ID=3438	S=198
9	خرجت	خرجت	خَرَج	خرج/PV	ت/PV SUFF_SUBJ :1S	go_out	sortir	ID=719	S=39
9	بيان	بيان	جَيِّد	بيان/FOREIGN		good	bien	ID=3529	S=202
9	مول	مول	صاحِب	مول/NOUN_ABSTRACT		owner	propriétaire	ID=1547	S=75
9	فرونسي	فرونسي	فَرِنْسِي	فرونسي/FOREIGN		French	Français	ID=1849	S=88
9	شعب	شعب	الشَعْب	شعب/NOUN_ABSTRACT	(null)/CASE_INDEF_(ACC_GEN)	people,nation	peuple	ID=1979	S=93
9	شيرات	شيرات	البَنَات	شير/NOUN_ABSTRACT	ات/NSUFF_FEM_PL		girls	ID=2830	S=152
9	تلقى	تلقى	تَجِد	تلقى/IV	(null)/IVSUFF_SUBJ : 2MS	find	trouver	ID=9392	S=431
9	قالولي	قالولي	قَال	قال/PV	و/PVSUFF_SUBJ:3MP+ل/PREP+ي/POSS_PRON	said	dire	ID=3984	S=220
8	عشية	عشية	العَشِيَّة	عشي/NOUN_ABSTRACT	ة/NSUFF_FEM_SG	evening	Soir	ID=3610	S=205
8	تشوفي	تشوفي	شَافَ	شوف/IV	ي/IVSUFF_SUBJ:2FS	see	voir	ID=7785	S=378
8	حمار	حمار	حِمَار	حمار/NOUN_CONCRETE	(null)/CASE_DEF_GEN	donkey	âne	ID=22000	S=1019
8	خالتي	خالتي	خَاَلة	خال/NOUN_ACTIVE_PART	ت/NSUFF_FEM_SG+ي/POSS_PRON	maternal_aunt	tante_maternelle	ID=5998	S=315
8	للبحر	للبحر	البَحر	بحر/NOUN_CONCRETE	(null)/CASE_DEF_GEN	sea	mer	ID=1436	S=71
8	هود	هود	هود	هود/NOUN_PROP_FOREIGN			houd	ID=1093	S=57
8	نقعد	نقعد	أقعَدُ	قعد/IV	(null)/IVSUFF_SUBJ:1S	stay	rester	ID=707	S=39
8	جايين	جايين	قَادِمِين	جاي/NOUN_ACTIVE_PART	ين/NSUFF_MASC_PL_GEN	come	venir	ID=11112	S=558
8	عريس	عريس	العَرِيس	عريس/NOUN_CONCRETE		the_groom	le_marié	ID=8774	S=414
8	يا ا	يا	يَا	يا/VOC_PART		oh,you	Oh,_vous	ID=12328	S=609
8	عندهم	عندهم	عِنْد	عند/ADV	هم/POSS_PRON	have	ont	ID=15818	S=737
8	هيا	هيا	هِيَ	هيا/PRON_3FS		it,she	il,elle	ID=5017	S=263
8	غاشي	غاشي	ناس	غاشي/NOUN		people	gens	ID=98	S=8
8	خص	خص	يَحْتَاج	خص/PV	(null)/PV SUFF_SUBJ :3MS	need	avoir_besoin	ID=9751	S=459
8	تقولي	تقول	تَقُول	قول/IV	(null)/IVSUFF_SUBJ : 2MS	say	dire	ID=3721	S=209
8	سنين	سنين	سِنّ	سن/ADJ_QUALIT	ين/NSUFF_MASC_PL_ACC	teeth	les_dents	ID=1826	S=87
8	يقولوا	يقولوا	قالَ	قول/IV	وا/IVSUFF_SUBJ:3MP	say,_tell	dire	ID=355	S=22
8	ادي	ادي	أَدَّى	ادي/CV	(null)/CVSUFF_SUBJ :2MS	do	faire	ID=14411	S=680
8	قضية	قضية	قَضِيَّة	قضي/NOUN_ABSTRACT	ة/NSUFF_FEM_SG+(null)/CASE_DEF_GEN	problem	problème	ID=3265	S=191
8	بلعي	بلع	اصمت	بلع/CV	(null)/CVSUFF_SUBJ :2MS	shut_your_mouth	ferme_ta_bouche	ID=19007	S=876
8	حال	حال	حَال	حال/NOUN_ABSTRACT	(null)/CASE_INDEF_(ACC_GEN)		day	ID=90	S=7
8	باغيين	باغيين	رَاغِب	باغي/NOUN_ACTIVE_PART	ين/NSUFF_MASC_PL_ACC	want,desire	vouloir	ID=4411	S=238
8	ا	ا	يَا	ا/VOC_PART		oh	oh	ID=2631	S=144
8	قالوله	قالوله	قَالَ	قال/PV	و/PVSUFF_SUBJ:3MP+ل/PREP+ه/PVSUFF_DO:3MS	said	dire	ID=172	S=12
8	ولي	ولي	اِرْجَع	ولي/CV	(null)/CVSUFF_SUBJ :2MS	return	retourner	ID=4900	S=258
8	كاينة	كاينة	هُناكَ	كاين/NOUN_ACTIVE_PART	ة/NSUFF_FEM_SG	There_is	il_y_a	ID=11721	S=585
8	زينو	زينو	زِينُو	زينو/NOUN_PROP		zino	zinou	ID=5673	S=289
8	بون	بون	حسنا	بون/FOREIGN		well	bon	ID=993	S=51
8	مصطفى	مصطفى	مُصْطَفى	مصطفى/NOUN_PROP		mustafa	mustapha	ID=5675	S=289
8	بزوز	بزوز	بَزْر(أطْفَالالصِغَار)	بزوز/NOUN_CONCRETE		kids	les_enfants	ID=7125	S=355
8	بنعمي	بنعمي	ياإلهي	بنعمي/INTERJ		god!	mon_dieu	ID=75	S=6
8	عبد	عبد	عَبْد	عبد/NOUN_CONCRETE	(null)/CASE_INDEF_(ACC_GEN)		Humain;x;_mankind	ID=5007	S=263
8	نعرف	نعرف	عَرَفَ	عرف/IV	(null)/IVSUFF_SUBJ:1S	know	connais	ID=11250	S=566
8	نخرج	نخرج	خَرَجَ	خرج/IV	(null)/IVSUFF_SUBJ:1S	go_out,_leave	sortir,_partir	ID=4490	S=242
8	باينة	باينة	وَاضِحَة	باين/NOUN_ACTIVE_PART	ة/NSUFF_FEM_SG	obvious,_clear	évidente,_claire	ID=2857	S=154
8	اسكت	اسكت	اُسْكُت	اسكت/CV	(null)/CVSUFF_SUBJ :2MS	Shut_up	Fermez-la	ID=18068	S=833
8	دليلة	دليلة	دَلِيلة	دليلة/NOUN_PROP		dalila	dalila	ID=2762	S=150
8	يسلمك	يسلمك	يُسَلِم	سلم/IV	(null)/IVSUFF_SUBJ: 3MS +ك/IVSUFF_DO:2MS	thank_you	remercie	ID=2946	S=161
8	بروبلام	بروبلام	مُشْكِل	بروبلام/FOREIGN		problem	problème	ID=3108	S=179
8	دكتور	دكتور	دُكْتُور	دكتور/FOREIGN	(null)/CASE_DEF_NOM	doctor	docteur	ID=9393	S=431
8	بيا	بيا	بِي	بي/PREP	ا/POSS_PRON	with	avec	ID=13759	S=656
8	جزايري	جزايري	جَزائِرِيّ	جزاير/NOUN_RELATIVE	ي/RELATIVE_YA	Algerian	Algérien	ID=2474	S=122
8	داها	داها	أَخَدَ	دا/PV	(null)/PVSUFF_SUBJ:3MS+ها/PVSUFF_DO:3FS	take	prendre	ID=163	S=12
8	دخلوا	دخلو	دَمَجَ	دخل/PV	و/PVSUFF_SUBJ:3MP	to_integrate	intégrer	ID=25540	S=1164
8	يقولك	يقولك	يَقُوللك	قول/IV	(null)/IVSUFF_SUBJ: 3MS +ل/PREP+ك/POSS_PRON	say,_tell	dire	ID=1107	S=57
8	سبع	سبع	الأَسَد	سبع/NOUN_CONCRETE		lion	lion	ID=15522	S=722
8	نخاف	نخاف	أخَاف	خاف/IV	(null)/IVSUFF_SUBJ:1S	be_scared,be_worried_(of)	avoir_peur,_s'inquiéter_(de)	ID=2838	S=152
8	6	6		6/NUMBER		6	6	ID=5345	S=275
8	ارواح	ارواح	تَعَال	ارواح/CV	(null)/CVSUFF_SUBJ :2MS		come,_let's	ID=1456	S=72
8	مساكين	مساكين	مِسْكِين	مساك/ADJ_INTENS	ين/NSUFF_MASC_PL_GEN	poor,_miserable	pauvre,_misérable	ID=8442	S=402
8	مكان	مكان	كَان	كان/PV	(null)/PV SUFF_SUBJ :3MS		be,was,were	ID=799	S=43
8	الحمد	الحمد	حَمْد	حمد/GERUND		commendation,_praise	éloge,_louange	ID=6742	S=344
8	عليهم	عليهم	عَلَى	علي/PREP	هم/PRON_3MP	on_them	sur_eux	ID=5257	S=272
8	لنا	لنا	لِ	ل/PREP	نا/PRON_1P	to,_for_+_us	à,_pour_nous	ID=16550	S=771
8	يهدروا	يهدروا	يَتَكَلَّم	هدر/IV	وا/IVSUFF_SUBJ:MP_MOOD:SJ	speak	parler	ID=5414	S=279
7	وخداخور	وخداخور	وخُدآخَر	وخداخور/ADJ_QUALIT		other	autre	ID=1640	S=79
7	طاح	طاح	وَقَعَ	طاح/PV	(null)/PV SUFF_SUBJ :3MS	fall_down,_take_place	tomber,_avoir_lieu	ID=3836	S=213
7	تاعكم	تاعكم	لَكُم	تاع/PREP	كم/POSS_PRON	to_you	à_toi	ID=5581	S=284
7	50	50		50/NUMBER			50	ID=1836	S=87
7	)	)	)	)/PUNC			)	ID=1627	S=78
7	وحده	وحده	وَحْدَه	وحد/NOUN_ABSTRACT	ه/POSS_PRON	alone	seul	ID=10693	S=542
7	قعدوا	قعدوا	قَعَدَ	قعد/PV	وا/PVSUFF_DO:3MP	keep	continuer	ID=759	S=41
