"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0115"	"A1"	"color"	"حمر"	""	"7mer"	"붉은"	"red"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"성·수 변화는 별도 학습"
"OD-0116"	"A1"	"color"	"خضر"	""	"khder"	"초록의"	"green"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"성·수 변화는 별도 학습"
"OD-0117"	"A1"	"position"	"فوق"	""	"fuq"	"위에"	"above; on"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"Oran 원어민 검토 필요"
"OD-0118"	"A1"	"position"	"تحت"	""	"te7t"	"아래에"	"below; under"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"Oran 원어민 확인 필요"
"OD-0119"	"A1"	"position"	"قدّام"	""	"qoddam"	"앞에"	"in front"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"q/g 표기 정책 확인 필요"
"OD-0120"	"A1"	"position"	"مورا"	""	"mora"	"뒤에"	"behind"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"Oran 원어민 확인 필요"
"OD-0121"	"A1"	"transport"	"طونوبيل"	""	"tonobil"	"자동차"	"car"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common French loan"	"철자 변이 확인 필요"
"OD-0122"	"A1"	"transport"	"طوبيس"	""	"tobis"	"버스"	"bus"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"Oran 형태 확인 필요"
"OD-0123"	"A1"	"home"	"باب"	""	"bab"	"문"	"door"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"Oran 원어민 확인 필요"
"OD-0124"	"A1"	"home"	"بيت"	""	"bit"	"방; 거처"	"room; dwelling"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"집의 기본 표현은 دار가 더 안전함; Oran 원어민 검토 필요"
"OD-0125"	"A1"	"home"	"طابلة"	""	"tabla"	"탁자"	"table"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common French loan"	"Oran 원어민 확인 필요"
"OD-0126"	"A1"	"home"	"كرسي"	""	"korsi"	"의자"	"chair"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"Oran 원어민 확인 필요"
"OD-0127"	"A1"	"daily"	"صغير"	""	"sghir"	"작은; 어린"	"small; young"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"성·수 변화는 별도 학습"
"OD-0128"	"A1"	"daily"	"كبير"	""	"kbir"	"큰; 나이 든"	"big; old"	"word"	"none"	"common"	"ALGERIAN_COMMON"	"native_review_required"	"S4"	"Algerian-common candidate"	"성·수 변화는 별도 학습"
