"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0669"	"A2"	"verbs"	"نتلاقو"	"نتلاقو"	"ntla9w"	"우리는 만난다"	"we meet"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4803; sentence 254"	"미완료형; 형태 태그상 주어=우리"
"OD-0670"	"A2"	"verbs"	"دارها"	"دارها"	"darha"	"그는 그것(여성형)을 했다"	"he did it (f.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9778; sentence 464"	"완료형; 형태 태그상 주어=그; 목적어 접사=그녀를/그것(여성형)을"
"OD-0671"	"A2"	"verbs"	"تهدري"	"تهدري"	"thdry"	"너(여성 단수)는 말한다"	"you (f.sg.) speak / talk"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14925; sentence 697"	"미완료형; -i로 2인칭 여성 단수"
"OD-0672"	"A2"	"verbs"	"طلقني"	"طلقني"	"tl9ny"	"나를 놓아주다 (명령)"	"release me (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18581; sentence 857"	"명령형; 형태 태그상 주어=너(남성 단수); 목적어 접사=나를"
"OD-0673"	"A2"	"general"	"علابالك"	"علابالك"	"3labalk"	"너는 알고 있다"	"you know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21290; sentence 979"	"소유·전치사 결합 접사=2인칭"
"OD-0674"	"A2"	"verbs"	"نتفاهموا"	"نتفاهموا"	"ntfahmwa"	"우리는 서로 합의한다"	"we agree"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 22901; sentence 1063"	"미완료형; 형태 태그상 주어=우리"
"OD-0675"	"A2"	"verbs"	"اسمحولي"	"اسمحولي"	"asm7wly"	"나를 용서해 주세요 (복수에게)"	"forgive me (imperative, pl.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 25170; sentence 1143"	"명령형; 형태 태그상 주어=너희; 소유·전치사 결합 접사=1인칭 단수"
"OD-0676"	"A2"	"verbs"	"اعطيني"	"اعطيني"	"a3tyny"	"나에게 줘 (남성 단수에게)"	"give me (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 25570; sentence 1164"	"명령형; 형태 태그상 주어=너(남성 단수); 간접목적어 접사=나에게"
"OD-0677"	"A2"	"verbs"	"حطيته"	"حطيته"	"7tyth"	"나는 그것(남성형)을 놓았다"	"I put it (m.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 717; sentence 39"	"완료형; 형태 태그상 주어=나; 소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0678"	"A2"	"verbs"	"عرفتني"	"عرفتني"	"3rftny"	"너는 나를 알아보았다"	"you recognized me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1673; sentence 81"	"완료형; 주어=너(단수, 성별 문맥 의존); 목적어 접사=나를"
"OD-0679"	"A2"	"verbs"	"سلكني"	"سلكني"	"slkny"	"나를 구해 줘 (남성 단수에게)"	"save me (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1799; sentence 86"	"명령형; 형태 태그상 주어=너(남성 단수); 목적어 접사=나를"
"OD-0680"	"A2"	"verbs"	"لقاه"	"لقاه"	"l9ah"	"그는 그를/그것을 찾았다"	"he found him/it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1811; sentence 86"	"완료형; 형태 태그상 주어=그; 목적어 접사=그를/그것(남성)을"
"OD-0681"	"A2"	"general"	"علابلك"	"علابلك"	"3lablk"	"너는 알고 있다"	"you know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2921; sentence 157"	"소유·전치사 결합 접사=2인칭"
"OD-0682"	"A2"	"verbs"	"تقارعي"	"تقارعي"	"t9ar3y"	"너(여성 단수)는 기다린다"	"you (f.sg.) wait"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3061; sentence 173"	"미완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0683"	"A2"	"general"	"فقناة"	"فقناة"	"f9naa"	"TV 채널에서"	"on a TV channel"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5571; sentence 284"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0684"	"A2"	"verbs"	"نعاودو"	"نعاودو"	"n3awdw"	"우리는 다시 한다"	"we do it again"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5767; sentence 298"	"미완료형; 형태 태그상 주어=우리"
"OD-0685"	"A2"	"verbs"	"خاصني"	"خاصني"	"khasny"	"나는 필요하다"	"I need"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6873; sentence 348"	"비동사적 필요 표현 khas-ni; 접사=1인칭 단수; 완료형·여성 주어 분석 아님"
"OD-0686"	"A2"	"verbs"	"نبدو"	"نبدو"	"nbdw"	"우리는 시작한다"	"we start"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7398; sentence 365"	"미완료형; 형태 태그상 주어=우리"
"OD-0687"	"A2"	"verbs"	"تسمعي"	"تسمعي"	"tsm3y"	"너(여성 단수)는 듣는다"	"you (f.sg.) hear / listen"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7756; sentence 377"	"미완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0688"	"A2"	"verbs"	"خليه"	"خليه"	"khlyh"	"떠나다 (명령)"	"leave (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8320; sentence 399"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0689"	"A2"	"verbs"	"يوكلوا"	"يوكلوا"	"ywklwa"	"그들은 먹인다"	"they feed"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8939; sentence 418"	"미완료형; 형태 태그상 주어=그들"
"OD-0690"	"A2"	"verbs"	"ضربني"	"ضربني"	"drbny"	"그가 나를 때렸다"	"he hit me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9872; sentence 477"	"완료형; 주어=그(3인칭 남성 단수); 목적어 접사=나를"
"OD-0691"	"A2"	"verbs"	"تعومي"	"تعومي"	"t3wmy"	"너(여성 단수)는 수영한다"	"you (f.sg.) swim"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10804; sentence 546"	"미완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0692"	"A2"	"verbs"	"يبغو"	"يبغو"	"ybghw"	"그들은 원한다"	"they want"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11789; sentence 587"	"미완료형; 형태 태그상 주어=그들"
"OD-0693"	"A2"	"general"	"بالسلامه"	"بالسلامه"	"balslamh"	"무사히; 안녕히"	"safely; goodbye"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12279; sentence 606"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0694"	"A2"	"verbs"	"يطاوعوا"	"يطاوعوا"	"ytaw3wa"	"그들은 따른다"	"they obey / comply"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12317; sentence 608"	"미완료형; 형태 태그상 주어=그들"
"OD-0695"	"A2"	"verbs"	"ديرلك"	"ديرلك"	"dyrlk"	"그는/그녀는 너를 위해 해 준다"	"he/she does it for you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12880; sentence 629"	"미완료형/명령형 여부는 원문 형태 태그 재확인 필요; -lek=너에게/너를 위해"
"OD-0696"	"A2"	"general"	"بروحي"	"بروحي"	"brw7y"	"나 혼자; 스스로"	"by myself"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13888; sentence 663"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0697"	"A2"	"verbs"	"ديله"	"ديله"	"dylh"	"그에게 해 줘 (남성 단수에게)"	"do it for him (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14625; sentence 686"	"명령형; 형태 태그상 주어=너(남성 단수); 소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0698"	"A2"	"verbs"	"عطيه"	"عطيه"	"3tyh"	"그에게 줘 (남성 단수에게)"	"give it to him (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14630; sentence 686"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0699"	"A2"	"verbs"	"خبرني"	"خبرني"	"khbrny"	"나를 말해 주다 (명령)"	"tell me (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14754; sentence 691"	"명령형; 형태 태그상 주어=너(남성 단수); 목적어 접사=나를"
"OD-0700"	"A2"	"verbs"	"دخلك"	"دخلك"	"dkhlk"	"네가 무슨 상관이야?"	"what is it to you? / none of your business"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14877; sentence 696"	"고정 표현 dakhlek; 2인칭 소유/관련 접사이며 “네가 무슨 상관이냐” 의미"
"OD-0701"	"A2"	"verbs"	"طيبلك"	"طيبلك"	"tyblk"	"그녀가 너를 위해 요리했다"	"she cooked for you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16296; sentence 760"	"완료형; 형태 태그상 주어=그녀; 소유·전치사 결합 접사=2인칭"
"OD-0702"	"A2"	"verbs"	"دخلني"	"دخلني"	"dkhlny"	"그가 나를 들여보냈다"	"he let me in"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16575; sentence 772"	"완료형; 주어=그(3인칭 남성 단수); 목적어 접사=나를"
"OD-0703"	"A2"	"general"	"لعمرك"	"لعمرك"	"l3mrk"	"네 평생에; 네 목숨을 걸고"	"in your life; by your life"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 23527; sentence 1083"	"소유·전치사 결합 접사=2인칭"
"OD-0704"	"A2"	"verbs"	"يسموا"	"يسموا"	"ysmwa"	"그들은 부른다"	"they name"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26388; sentence 1190"	"미완료형; 형태 태그상 주어=그들"
"OD-0705"	"A2"	"verbs"	"يدوروا"	"يدوروا"	"ydwrwa"	"그들은 돌아다닌다/돈다"	"they go around / turn"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26516; sentence 1197"	"미완료형; 형태 태그상 주어=그들"
"OD-0706"	"A2"	"verbs"	"يخافوا"	"يخافوا"	"ykhafwa"	"그들은 두려워한다"	"they are afraid"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26613; sentence 1199"	"미완료형; 형태 태그상 주어=그들"
"OD-0707"	"A2"	"verbs"	"يلعبوا"	"يلعبوا"	"yl3bwa"	"그들은 논다"	"they play"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 28450; sentence 1258"	"미완료형; 형태 태그상 주어=그들"
"OD-0708"	"A2"	"verbs"	"نخطبو"	"نخطبو"	"nkhtbw"	"우리는 청혼한다"	"we propose marriage"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6033; sentence 318"	"미완료형; 형태 태그상 주어=우리"
"OD-0709"	"A2"	"verbs"	"نطيبو"	"نطيبو"	"ntybw"	"우리는 요리한다"	"we cook"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13214; sentence 639"	"미완료형; 형태 태그상 주어=우리"
"OD-0710"	"A2"	"verbs"	"نتكلو"	"نتكلو"	"ntklw"	"우리는 의지한다"	"we rely / trust"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17132; sentence 794"	"미완료형; 형태 태그상 주어=우리"
"OD-0711"	"A2"	"verbs"	"نصيدوا"	"نصيدوا"	"nsydwa"	"우리는 사냥한다"	"we hunt"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 24008; sentence 1100"	"미완료형; 형태 태그상 주어=우리"
"OD-0712"	"A2"	"general"	"روحي"	"روحي"	"rw7y"	"내 영혼; 나 자신"	"my soul; myself"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1907; sentence 90"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0713"	"A2"	"general"	"روحك"	"روحك"	"rw7k"	"네 영혼; 너 자신"	"your soul; yourself"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1913; sentence 90"	"소유·전치사 결합 접사=2인칭"
"OD-0714"	"A2"	"adjectives"	"عمري"	"عمري"	"3mry"	"내 삶; 내 사랑"	"my life; my dear"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4696; sentence 250"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0715"	"A2"	"general"	"مالكي"	"مالكي"	"malky"	"너(여성 단수)는 왜 그래?"	"what is wrong with you? (f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9083; sentence 422"	"mal-ki에서 -ki=2인칭 여성 단수"
"OD-0716"	"A2"	"general"	"كيراك"	"كيراك"	"kyrak"	"너(남성 단수)는 어떻게 지내?"	"how are you doing? (m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1482; sentence 73"	"소유·전치사 결합 접사=2인칭"
"OD-0717"	"A2"	"verbs"	"نزيد"	"نزيد"	"nzyd"	"나는 더한다"	"I add"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2580; sentence 135"	"미완료형; 형태 태그상 주어=나"
"OD-0718"	"A2"	"general"	"شاه"	"شاه"	"chah"	"무엇"	"what"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9333; sentence 428"	"접사 없음; 의문사 “무엇”"
"OD-0719"	"A2"	"verbs"	"نقعد"	"نقعد"	"n93d"	"나는 머문다"	"I stay"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 707; sentence 39"	"미완료형; 형태 태그상 주어=나"
"OD-0720"	"A2"	"general"	"للبحر"	"للبحر"	"llb7r"	"바다로; 바다에"	"to the sea; at the sea"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1436; sentence 71"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0721"	"A2"	"verbs"	"نخاف"	"نخاف"	"nkhaf"	"나는 무서워한다/걱정한다"	"I am afraid / worried"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2838; sentence 152"	"미완료형; 형태 태그상 주어=나"
"OD-0722"	"A2"	"verbs"	"نخرج"	"نخرج"	"nkhrj"	"나는 나간다"	"I go out /  leave"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4490; sentence 242"	"미완료형; 형태 태그상 주어=나"
"OD-0723"	"A2"	"people"	"خالتي"	"خالتي"	"khalty"	"내 이모"	"my maternal aunt"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5998; sentence 315"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0724"	"A2"	"verbs"	"نعرف"	"نعرف"	"n3rf"	"나는 안다"	"I know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11250; sentence 566"	"미완료형; 형태 태그상 주어=나"
"OD-0725"	"A2"	"verbs"	"دخلوا"	"دخلوا"	"dkhlwa"	"그들은 들어갔다"	"they entered"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 25540; sentence 1164"	"완료형; 형태 태그상 주어=그들"
"OD-0726"	"A2"	"verbs"	"نقارع"	"نقارع"	"n9ar3"	"나는 기다린다"	"I wait"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3065; sentence 174"	"미완료형; 형태 태그상 주어=나"
"OD-0727"	"A2"	"adjectives"	"مداري"	"مداري"	"mdary"	"보통; 대개"	"usually"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3094; sentence 177"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0728"	"A2"	"verbs"	"قولي"	"قولي"	"9wly"	"말하다 (명령)"	"say / tell (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3145; sentence 182"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0729"	"A2"	"verbs"	"نشاء"	"نشاء"	"ncha'"	"신이 원하신다면"	"God willing"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3156; sentence 184"	"inshallah 일부 표면형으로 보이며 동사 완료형·3인칭 남성 주어 분석 아님"
"OD-0730"	"A2"	"people"	"راجلي"	"راجلي"	"rajly"	"내 남편"	"my husband"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6146; sentence 322"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0731"	"A2"	"general"	"وحده"	"وحده"	"w7dh"	"alone"	"alone"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10693; sentence 542"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0732"	"A2"	"verbs"	"نلبس"	"نلبس"	"nlbs"	"나는 입는다"	"I wear"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11430; sentence 574"	"미완료형; 형태 태그상 주어=나"
"OD-0733"	"A2"	"verbs"	"ولاو"	"ولاو"	"wlaw"	"그들은 ~이 되었다"	"they became"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 25706; sentence 1167"	"완료형; 형태 태그상 주어=그들"
"OD-0734"	"A2"	"verbs"	"نعاود"	"نعاود"	"n3awd"	"나는 반복한다"	"I repeat"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2478; sentence 122"	"미완료형; 형태 태그상 주어=나"
"OD-0735"	"A2"	"general"	"كيراكي"	"كيراكي"	"kyraky"	"너(여성 단수)는 어떻게 지내?"	"how are you doing? (f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2496; sentence 123"	"kira-ki에서 -ki=2인칭 여성 단수"
"OD-0736"	"A2"	"verbs"	"تحوس"	"تحوس"	"t7ws"	"그녀는 찾는다"	"she looks for"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3928; sentence 217"	"미완료형; 형태 태그상 주어=그녀"
"OD-0737"	"A2"	"general"	"ماغديش"	"ماغديش"	"maghdych"	"~하지 않을 것이다"	"will not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4258; sentence 231"	"ma-/m-…-ch 부정 표면형"
"OD-0738"	"A2"	"verbs"	"قارعي"	"قارعي"	"9ar3y"	"기다리다 (명령)"	"wait (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4340; sentence 236"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0739"	"A2"	"verbs"	"تقد"	"تقد"	"t9d"	"너(남성 단수)는 할 수 있다"	"you (m.sg.) can"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5574; sentence 284"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0740"	"A2"	"verbs"	"اسكتي"	"اسكتي"	"askty"	"조용히 하다 (명령)"	"shut up (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6299; sentence 329"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0741"	"A2"	"abstract"	"عمره"	"عمره"	"3mrh"	"그의 삶; 평생"	"his life; lifetime"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12785; sentence 625"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0742"	"A2"	"verbs"	"نوضي"	"نوضي"	"nwdy"	"일어나 (여성 단수에게)"	"get up (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 15020; sentence 701"	"명령형; 형태 태그상 주어=너(여성 단수)"
"OD-0743"	"A2"	"verbs"	"تقبل"	"تقبل"	"t9bl"	"그녀는 받아들인다"	"she accepts"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 392; sentence 24"	"미완료형; 형태 태그상 주어=그녀"
"OD-0744"	"A2"	"verbs"	"يخرج"	"يخرج"	"ykhrj"	"그는 나간다/떠난다"	"he goes out / leaves"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1016; sentence 52"	"미완료형; 형태 태그상 주어=그"
"OD-0745"	"A2"	"general"	"معنتها"	"معنتها"	"m3ntha"	"그 뜻은; 즉"	"it means; that is"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1169; sentence 59"	"소유·전치사 결합 접사=3인칭 여성 단수"
"OD-0746"	"A2"	"people"	"صاحبه"	"صاحبه"	"sa7bh"	"그의 친구"	"his friend"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1232; sentence 62"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0747"	"A2"	"adjectives"	"باغيني"	"باغيني"	"baghyny"	"나를 원하는"	"wanting me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1923; sentence 90"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0748"	"A2"	"people"	"مرتك"	"مرتك"	"mrtk"	"네 아내"	"your wife"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2021; sentence 95"	"소유·전치사 결합 접사=2인칭"
"OD-0749"	"A2"	"adjectives"	"وحدي"	"وحدي"	"w7dy"	"나 혼자"	"alone / by myself"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3096; sentence 177"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0750"	"A2"	"general"	"روحها"	"روحها"	"rw7ha"	"그녀 자신"	"herself"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4294; sentence 233"	"소유·전치사 결합 접사=3인칭 여성 단수"
"OD-0751"	"A2"	"verbs"	"يهدر"	"يهدر"	"yhdr"	"그는 말한다"	"he speaks / talks"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5893; sentence 311"	"미완료형; 형태 태그상 주어=그"
"OD-0752"	"A2"	"verbs"	"نجيب"	"نجيب"	"njyb"	"나는 가져온다/데려온다"	"I bring / get"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6086; sentence 320"	"미완료형; 형태 태그상 주어=나"
"OD-0753"	"A2"	"general"	"فالدار"	"فالدار"	"faldar"	"집에서; 집 안에"	"at home / in the house"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6443; sentence 334"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0754"	"A2"	"verbs"	"كنتي"	"كنتي"	"knty"	"너(여성 단수)는 ~였다/있었다"	"you (f.sg.) were"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9519; sentence 436"	"완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0755"	"A2"	"verbs"	"يبارك"	"يبارك"	"ybark"	"그는 축복한다/축하한다"	"he blesses / congratulates"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13228; sentence 640"	"미완료형; 형태 태그상 주어=그"
"OD-0756"	"A2"	"verbs"	"يكري"	"يكري"	"ykry"	"그는 임대한다"	"he rents out"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13528; sentence 649"	"미완료형; 형태 태그상 주어=그"
"OD-0757"	"A2"	"verbs"	"نحكي"	"نحكي"	"n7ky"	"나는 이야기한다"	"I tell /  talk"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16762; sentence 779"	"미완료형; 형태 태그상 주어=나"
"OD-0758"	"A2"	"adjectives"	"خاطرك"	"خاطرك"	"khatrk"	"네 마음; 네 기분"	"your mind / feelings"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19140; sentence 881"	"소유·전치사 결합 접사=2인칭"
"OD-0759"	"A2"	"verbs"	"نطلع"	"نطلع"	"ntl3"	"나는 올라간다"	"I go up"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19443; sentence 892"	"미완료형; 형태 태그상 주어=나"
"OD-0760"	"A2"	"verbs"	"يحفظ"	"يحفظ"	"y7fdh"	"그는 보호한다"	"he protects"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 29176; sentence 1289"	"미완료형; 형태 태그상 주어=그"
"OD-0761"	"A2"	"verbs"	"نخمم"	"نخمم"	"nkhmm"	"나는 생각한다"	"I think"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 237; sentence 15"	"미완료형; 형태 태그상 주어=나"
"OD-0762"	"A2"	"general"	"كيراكم"	"كيراكم"	"kyrakm"	"how are you?"	"how are you?"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 818; sentence 44"	"소유·전치사 결합 접사=2인칭 복수"
"OD-0763"	"A2"	"verbs"	"بغاو"	"بغاو"	"bghaw"	"그들은 원했다"	"they wanted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1289; sentence 64"	"완료형; 형태 태그상 주어=그들"
