"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0349"	"A1"	"animals"	"كلاب"	"كلاب"	"klab"	"개들"	"dogs"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 23602; sentence 1086"	"복수형"
"OD-0350"	"A1"	"animals"	"قط"	"قط"	"qett"	"고양이"	"cat"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 24231; sentence 1106"	"Latin은 학습용 정규화"
"OD-0351"	"A1"	"animals"	"حويتات"	"حويتات"	"7witat"	"작은 물고기들"	"small fish; fishes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 26792; sentence 1204"	"지소 복수형"
"OD-0352"	"A2"	"animals"	"عود"	"عود"	"3ud"	"말"	"horse"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13069; sentence 634"	"다의어이므로 동물 문맥 한정"
"OD-0353"	"A1"	"food"	"دجاج"	"دجاج"	"djaj"	"닭; 닭고기"	"chicken"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13021; sentence 633"	""
"OD-0354"	"A1"	"food"	"روز"	"روز"	"ruz"	"쌀"	"rice"	"word"	"loanword"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13030; sentence 633"	""
"OD-0355"	"A1"	"food"	"زيت"	"زيت"	"zit"	"기름"	"oil"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7406; sentence 365"	""
"OD-0356"	"A1"	"food"	"تمر"	"تمر"	"tmar"	"대추야자"	"dates"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8868; sentence 416"	"과일 집합형"
"OD-0357"	"A1"	"food"	"بنان"	"بنان"	"banan"	"바나나들; 바나나(집합)"	"bananas"	"word"	"loanword"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10415; sentence 528"	"집합형"
"OD-0358"	"A1"	"food"	"بصل"	"بصل"	"bsel"	"양파"	"onion"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7435; sentence 366"	""
"OD-0359"	"A1"	"food"	"كروطة"	"كروطة"	"karota"	"당근"	"carrot"	"word"	"loanword"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7465; sentence 367"	"단수 표제형"
"OD-0360"	"A1"	"weather"	"باردة"	"باردة"	"barda"	"차가운(여성형)"	"cold (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19376; sentence 890"	"여성 단수형"
"OD-0361"	"A2"	"emotion"	"ينخلع"	"ينخلع"	"yenkhle3"	"그는 놀란다; 겁먹는다"	"he gets surprised; frightened"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16487; sentence 768"	"MADOran passive IV"
"OD-0362"	"A2"	"school"	"عبرة"	"عبرة"	"3ebra"	"교훈"	"lesson; moral"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5970; sentence 313"	"학교 수업보다 교훈 의미"
"OD-0363"	"A1"	"school"	"بابيي"	"ببابيي"	"papyi"	"종이"	"paper"	"word"	"loanword"	"lemma_from_attested"	"MADORAN_LEMMA_FROM_ATTESTED"	"lemma_from_attested"	"S6"	"MADOran token 2480; sentence 122"	"source_form의 b/PREP를 제거해 표제화"
"OD-0364"	"A1"	"school"	"ماركار"	"ماركار"	"markar"	"마커펜"	"marker pen"	"word"	"loanword"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6380; sentence 332"	""
"OD-0365"	"A2"	"school"	"معلمات"	"المعلمات"	"m3allmat"	"여교사들"	"female teachers"	"word"	"none"	"lemma_from_attested"	"MADORAN_LEMMA_FROM_ATTESTED"	"lemma_from_attested"	"S6"	"MADOran token 29864; sentence 1318"	"source_form의 정관사를 제거; 여성 복수"
"OD-0366"	"A1"	"emotion"	"فرحت"	"فرحت"	"far7et"	"그녀는 기뻤다"	"she was happy"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 485; sentence 30"	"MADOran feminine suffix"
"OD-0367"	"A2"	"emotion"	"منارفية"	"منارفية"	"mnervya"	"화난(여성형)"	"angry (feminine)"	"word"	"loanword"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11884; sentence 590"	"프랑스어 énervée 계열"
"OD-0369"	"A1"	"function"	"عند"	"عند"	"3and"	"~에; ~에게"	"at; to"	"word"	"grammar"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 301; sentence 19"	"위치·소유 구문에 사용"
"OD-0370"	"A1"	"verbs"	"كان"	"كان"	"kan"	"그는 ~였다"	"he was"	"word"	"grammar"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 89; sentence 7"	"MADOran PV subject 3MS"
"OD-0371"	"A1"	"verbs"	"قال"	"قال"	"qal"	"그는 말했다"	"he said"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 702; sentence 39"	"MADOran PV subject 3MS"
"OD-0372"	"A1"	"verbs"	"يقول"	"يقول"	"yqul"	"그는 말한다"	"he says; tells"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2165; sentence 100"	"MADOran y/IV3MS"
"OD-0373"	"A1"	"places"	"وهران"	"وهران"	"wahran"	"오랑"	"Oran"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1393; sentence 70"	"도시명"
"OD-0374"	"A1"	"verbs"	"دير"	"دير"	"dir"	"그녀는 한다; 지낸다"	"she does; gets by"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 342; sentence 22"	"sentence 22의 كي دير: 3FS 문맥; 명령형 해석 제거"
"OD-0375"	"A1"	"family"	"خويا"	"خويا"	"khuya"	"내 형제; 친구"	"my brother; mate"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1166; sentence 59"	"친근한 호칭 가능"
"OD-0376"	"A1"	"verbs"	"تشوف"	"تشوف"	"tchuf"	"너는 본다(남성)"	"you see (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1412; sentence 70"	"MADOran t/IV2MS"
"OD-0377"	"A1"	"verbs"	"كنا"	"كنا"	"kna"	"우리는 ~였다"	"we were"	"word"	"grammar"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1075; sentence 57"	"MADOran PV subject 1P"
"OD-0378"	"A1"	"verbs"	"نهدر"	"نهدر"	"nehder"	"나는 말한다"	"I speak; talk"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2919; sentence 156"	"MADOran n/IV1S"
"OD-0379"	"A1"	"verbs"	"يروح"	"يروح"	"yru7"	"그는 간다"	"he goes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1559; sentence 76"	"MADOran y/IV3MS"
"OD-0380"	"A1"	"verbs"	"تكون"	"تكون"	"tkun"	"그녀는 ~이 된다; ~일 것이다"	"she becomes; she will be"	"word"	"grammar"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3589; sentence 204"	"MADOran t/IV3FS; 문맥에 따라 미래·조건·상태 성립"
"OD-0381"	"A1"	"verbs"	"تبغي"	"تبغي"	"tbghi"	"너는 원한다(남성)"	"you want (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 283; sentence 19"	"MADOran t/IV2MS"
"OD-0382"	"A1"	"verbs"	"يجي"	"يجي"	"yji"	"그는 온다"	"he comes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1450; sentence 72"	"MADOran y/IV3MS"
"OD-0383"	"A1"	"daily"	"حاجة"	"حاجة"	"7aja"	"물건; 것"	"thing"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 361; sentence 22"	""
"OD-0384"	"A1"	"people"	"ناس"	"ناس"	"nas"	"사람들"	"people"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 128; sentence 9"	"집합 명사"
"OD-0385"	"A1"	"quantity"	"كل"	"كل"	"kul"	"모든; 각각의"	"all; every"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 248; sentence 16"	""
"OD-0386"	"A1"	"shopping"	"دراهم"	"دراهم"	"drahem"	"돈; 디르함"	"money; dirhams"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1383; sentence 70"	"복수·집합형"
"OD-0387"	"A1"	"verbs"	"تجيب"	"تجيب"	"tjib"	"너는 가져온다(남성)"	"you bring (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 457; sentence 29"	"MADOran t/IV2MS"
"OD-0388"	"A1"	"verbs"	"ندي"	"ندي"	"ndi"	"나는 가져간다"	"I take"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 262; sentence 17"	"MADOran n/IV1S"
"OD-0389"	"A1"	"function"	"تاني"	"تني"	"tani"	"또한; 또"	"also; again"	"word"	"none"	"lemma_from_attested"	"MADORAN_LEMMA_FROM_ATTESTED"	"lemma_from_attested"	"S6"	"MADOran token 18794; sentence 866"	"MADOran diac=تاني로 정규화"
"OD-0390"	"A1"	"family"	"ختي"	"ختي"	"khti"	"내 자매"	"my sister"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2656; sentence 145"	"1인칭 소유 접미사"
"OD-0391"	"A1"	"state"	"رانا"	"رنا"	"rana"	"우리는 ~이다"	"we are"	"word"	"grammar"	"lemma_from_attested"	"MADORAN_LEMMA_FROM_ATTESTED"	"lemma_from_attested"	"S6"	"MADOran token 2060; sentence 95"	"MADOran diac=رانا; 1인칭 복수"
"OD-0392"	"A2"	"verbs"	"تزيد"	"تزيد"	"tzid"	"더 간다; 계속 간다"	"go farther; continue"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 177; sentence 12"	"sentence 12에서는 이동·진행 의미"
"OD-0393"	"A2"	"daily"	"هدرة"	"هدرة"	"hedra"	"말; 이야기"	"speech; talk"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 836; sentence 45"	""
"OD-0394"	"A1"	"verbs"	"تعطي"	"تعطي"	"t3ti"	"너는 준다(남성)"	"you give (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6053; sentence 319"	"MADOran t/IV2MS"
"OD-0395"	"A2"	"function"	"زعما"	"زعما"	"za3ma"	"그러니까; 이를테면; 내 말은"	"I mean; like; supposedly"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1988; sentence 94"	"문맥 의존 다의적 담화 표지"
"OD-0396"	"A1"	"verbs"	"جيت"	"جيت"	"jit"	"나는 왔다"	"I came; arrived"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 585; sentence 34"	"MADOran PV subject 1S"
"OD-0397"	"A1"	"verbs"	"تدخل"	"تدخل"	"tdkhol"	"너는 들어간다(남성)"	"you enter (m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10551; sentence 534"	"sentence 534의 직접 호칭 خويا로 2MS"
"OD-0398"	"A1"	"time"	"خطرة"	"خطرة"	"khatra"	"한 번"	"once"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 142; sentence 10"	""
"OD-0399"	"A2"	"verbs"	"يقد"	"يقد"	"yqed"	"그는 할 수 있다"	"he can"	"word"	"grammar"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9353; sentence 429"	"MADOran y/IV3MS"
"OD-0400"	"A1"	"verbs"	"تخرج"	"تخرج"	"tkhrej"	"너는 나간다(남성)"	"you go out (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1000; sentence 51"	"MADOran t/IV2MS"
"OD-0401"	"A1"	"number"	"وحدة"	"وحدة"	"wa7da"	"하나(여성형)"	"one (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2365; sentence 110"	"여성형 수사"
"OD-0402"	"A1"	"verbs"	"درت"	"درت"	"dert"	"나는 했다"	"I did"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 712; sentence 39"	"MADOran PV subject 1S"
"OD-0403"	"A1"	"family"	"ولدي"	"ولدي"	"weldi"	"내 아들"	"my son"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1498; sentence 73"	"1인칭 소유 접미사"
"OD-0404"	"A1"	"verbs"	"شفت"	"شفت"	"cheft"	"너는 봤다(남성)"	"you saw (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10; sentence 1"	"MADOran PV subject 2MS"
"OD-0405"	"A1"	"state"	"باغية"	"باغية"	"baghya"	"원하는(여성형); 나는 원한다(여성 화자)"	"wanting (f.sg.); I want (female speaker)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4489; sentence 242"	"능동분사는 성을 표시하지만 해당 locator의 화자는 1SG 여성"
"OD-0406"	"A1"	"verbs"	"بغيت"	"بغيت"	"bghit"	"나는 원했다"	"I wanted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 30; sentence 3"	"MADOran PV subject 1S"
"OD-0407"	"A1"	"verbs"	"خلي"	"خلي"	"khalli"	"놔둬!; 허락해!"	"let!; leave!"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1819; sentence 86"	"MADOran CV subject 2MS"
"OD-0408"	"A1"	"greeting"	"سلام"	"سلام"	"slam"	"평화; 안녕"	"peace; hello"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1479; sentence 73"	"인사 의미는 문맥 의존"
"OD-0409"	"A1"	"verbs"	"جاب"	"جاب"	"jab"	"그는 가져왔다"	"he brought; got"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 570; sentence 33"	"MADOran PV subject 3MS"
"OD-0410"	"A1"	"verbs"	"قول"	"قول"	"gul"	"말해!"	"tell!; say!"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1448; sentence 72"	"MADOran CV subject 2MS"
"OD-0411"	"A1"	"verbs"	"ياكل"	"ياكل"	"yakel"	"그는 먹는다"	"he eats"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1981; sentence 93"	"MADOran y/IV3MS"
"OD-0412"	"A1"	"verbs"	"يلقا"	"يلقا"	"ylqa"	"그는 찾는다"	"he finds"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6611; sentence 340"	"MADOran y/IV3MS"
"OD-0413"	"A1"	"politeness"	"معليش"	"معليش"	"ma3lich"	"괜찮아"	"it is okay"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1546; sentence 75"	""
"OD-0414"	"A2"	"daily"	"حق"	"حق"	"7aqq"	"진실; 권리"	"truth; right"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2029; sentence 95"	"문맥별 의미"
"OD-0415"	"A1"	"school"	"كلمة"	"كلمة"	"kelma"	"단어"	"word"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3687; sentence 207"	""
"OD-0416"	"A2"	"verbs"	"تتزوج"	"تتزوج"	"tetzawaj"	"그녀는 결혼한다"	"she gets married"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2764; sentence 150"	"MADOran t/IV3FS"
"OD-0417"	"A1"	"people"	"شير"	"شير"	"chir"	"소년"	"boy"	"word"	"lexicon"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2308; sentence 107"	"Oran 지역 어휘"
"OD-0418"	"A1"	"state"	"رايح"	"رايح"	"raye7"	"가는 중인(남성)"	"going (masculine)"	"word"	"grammar"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5856; sentence 307"	"남성 단수 능동분사"
"OD-0419"	"A1"	"verbs"	"نعيط"	"نعيط"	"n3ayet"	"나는 전화한다; 부른다"	"I call"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4085; sentence 224"	"MADOran n/IV1S"
"OD-0420"	"A1"	"time"	"مازال"	"مازال"	"mazal"	"아직; 여전히"	"still"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 91; sentence 7"	""
"OD-0421"	"A2"	"emotion"	"خاطر"	"خاطر"	"khater"	"마음; 생각"	"mind; thought"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12520; sentence 617"	"단독 명사 표제어"
"OD-0422"	"A2"	"verbs"	"نولي"	"نولي"	"nwelli"	"나는 ~이 된다"	"I become"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4446; sentence 239"	"MADOran n/IV1S"
"OD-0423"	"A1"	"food"	"قهوة"	"قهوة"	"qahwa"	"커피"	"coffee"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 63; sentence 5"	""
"OD-0424"	"A1"	"places"	"بلاد"	"بلاد"	"blad"	"나라"	"country"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9539; sentence 438"	""
"OD-0425"	"A1"	"verbs"	"اسمع"	"اسمع"	"esma3"	"들어!"	"listen!"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9575; sentence 440"	"MADOran CV subject 2MS"
"OD-0426"	"A2"	"daily"	"حياة"	"حياة"	"7ayat"	"삶"	"life"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6601; sentence 339"	""
"OD-0427"	"A1"	"verbs"	"نسمع"	"نسمع"	"nsem3"	"나는 듣는다"	"I hear"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 835; sentence 45"	"MADOran n/IV1S"
"OD-0428"	"A1"	"verbs"	"تحطي"	"تحطي"	"t7otti"	"너는 놓는다(여성)"	"you put (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19368; sentence 890"	"MADOran t/IV2FS"
"OD-0429"	"A1"	"verbs"	"يسكن"	"يسكن"	"yesken"	"그는 산다; 거주한다"	"he resides; lives"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1728; sentence 83"	"MADOran y/IV3MS"
"OD-0430"	"A2"	"verbs"	"صرا"	"صرا"	"sra"	"일어났다; 발생했다"	"happened"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4626; sentence 247"	"MADOran PV subject 3MS"
"OD-0431"	"A1"	"family"	"بابا"	"بابا"	"baba"	"아빠"	"dad"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4148; sentence 227"	""
"OD-0432"	"A2"	"daily"	"صوالح"	"صوالح"	"swale7"	"물건들; 일들; 볼일"	"things; affairs; errands"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8882; sentence 416"	"복수·집합형; 문맥별 의미"
"OD-0433"	"A1"	"function"	"لا"	"لا"	"la"	"아니; ~않다"	"no; not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 293; sentence 19"	"부정 표지; Stem=لا/NEG_PART"
"OD-0434"	"A1"	"function"	"تع"	"تع"	"ta3"	"~의"	"of"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 522; sentence 31"	"소유·관계 전치사; Stem=تع/PREP"
"OD-0435"	"A2"	"function"	"لي"	"لي"	"lli"	"~하는 사람; ~인 것"	"the one who; that"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6; sentence 1"	"관계대명사; Stem=لي/REL_PRON"
"OD-0436"	"A1"	"function"	"يا"	"يا"	"ya"	"야; 이봐"	"oh; hey"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 181; sentence 13"	"호격 표지; Stem=يا/VOC_PART"
"OD-0437"	"A1"	"questions"	"شا"	"شا"	"cha"	"뭐"	"what"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 276; sentence 18"	"의문사; Stem=شا/INTERROG_PART"
"OD-0438"	"A1"	"state"	"راني"	"راني"	"rani"	"나는 ~이다"	"I am"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 552; sentence 32"	"1인칭 단수 현재 제시형; Stem=ران/PRESENT_PART; Enclitic=ي/POSS_PRON"
"OD-0439"	"A1"	"state"	"باغي"	"باغي"	"baghi"	"원하는(남성); 나는 원한다"	"wanting (masculine); I want"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 320; sentence 20"	"남성 단수 능동분사; Stem=باغي/NOUN_ACTIVE_PART"
"OD-0440"	"A1"	"state"	"راه"	"راه"	"rah"	"그는 ~이다"	"he is"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 926; sentence 48"	"3인칭 남성 현재 제시형; Stem=راه/PRESENT_PART"
"OD-0441"	"A1"	"position"	"هنا"	"هنا"	"hna"	"여기"	"here"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 174; sentence 12"	"장소 부사; Stem=هنا/ADV"
"OD-0442"	"A1"	"function"	"أيا"	"أيا"	"aya"	"그러면; 자"	"then; so"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17; sentence 2"	"담화 연결어; Stem=أيا/CONJ"
"OD-0443"	"A1"	"state"	"راك"	"راك"	"rak"	"너는 ~이다(남성)"	"you are (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 888; sentence 46"	"2인칭 남성 현재 제시형, Stem=راك/PRESENT_PART"
"OD-0444"	"A1"	"function"	"كيما"	"كيما"	"kima"	"~처럼; ~같이"	"like; as"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 282; sentence 19"	"비교 표현; Stem=كيما/NOUN"
"OD-0445"	"A1"	"questions"	"علاه"	"علاه"	"3lah"	"왜"	"why"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 250; sentence 16"	"이유 의문사; Stem=علاه/REL_ADV"
"OD-0446"	"A1"	"state"	"كاين"	"كاين"	"kayn"	"있다; 존재한다"	"there is; exists"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 708; sentence 39"	"존재 표현; Stem=كاين/NOUN_ACTIVE_PART"
"OD-0447"	"A1"	"state"	"راكي"	"راكي"	"raki"	"너는 ~이다(여성)"	"you are (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2208; sentence 101"	"2인칭 여성 현재 제시형; Stem=راك/PRESENT_PART; Enclitic=ي/POSS_PRON"
"OD-0448"	"A1"	"adjectives"	"خير"	"خير"	"khir"	"더 좋은; 가장 좋은"	"better; best"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 228; sentence 14"	"비교급; Stem=خير/ADJ_COMP; Enclitic=(null)/CASE_DEF_NOM"
"OD-0449"	"A1"	"greeting"	"صحا"	"صحا"	"sa7a"	"좋아; 알겠어"	"okay; all right"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 453; sentence 28"	"응답 표현; Stem=صحا/GERUND"
"OD-0450"	"A1"	"function"	"عليا"	"عليا"	"3liya"	"나에게; 내 위에"	"on me; to me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2130; sentence 98"	"전치사+1인칭 단수 접미사, Stem=علي/PREP, Enclitic=ي/POSS_PRON_1S"
"OD-0451"	"A1"	"function"	"ها"	"ها"	"ha"	"자; 어서"	"come on; here"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 862; sentence 46"	"주의·권유 표지; Stem=ها/VOC_PART"
"OD-0452"	"A2"	"daily"	"ربي"	"ربي"	"rabbi"	"나의 주님; 하느님"	"my Lord; God"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 571; sentence 33"	"1인칭 소유형; Stem=رب/NOUN_ABSTRACT; Enclitic=ي/POSS_PRON"
"OD-0453"	"A1"	"verbs"	"كنت"	"كنت"	"kont"	"나는 ~였다"	"I was"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2093; sentence 96"	"완료형 1인칭 단수, Stem=كن/PV, Suffix=ت (1SG)"
"OD-0454"	"A1"	"demonstrative"	"هادا"	"هادا"	"hada"	"이것"	"this"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 972; sentence 50"	"남성 단수 지시사; Stem=هاد/DEM_PRON; Enclitic=ا/PRON_3MS"
"OD-0455"	"A1"	"function"	"مشي"	"مشي"	"machi"	"~이 아니다"	"not; is not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1386; sentence 70"	"명사·형용사 부정; Stem=مشي/NEG_PART"
"OD-0456"	"A1"	"state"	"عندك"	"عندك"	"3andek"	"너에게 있다; 네가 가지고 있다"	"you have"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 403; sentence 24"	"2인칭 남성 소유; Stem=عند/NOUN; Enclitic=ك/POSS_PRON_2MS"
"OD-0457"	"A1"	"verbs"	"نقولك"	"نقولك"	"nqulek"	"내가 네게 말한다"	"I tell you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 159; sentence 11"	"1인칭 주어+2인칭 목적어; Stem=قول/IV; Enclitic=(null)/IVSUFF_MOOD:S+ك/IVSUFF_DO:2MS"
