id	cefr	topic	arabic	source_form	latin	ko	en	kind	marker_type	oran_marker	evidence	status	source_id	source_locator	note
OD-0691	A2	verbs	تعومي	تعومي	t3wmy	너(여성 단수)는 swim한다	you (f.sg.) swim	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10804; sentence 546	미완료형; 형태 태그상 주어=너(여성 단수)
OD-0692	A2	verbs	يبغو	يبغو	ybghw	그들은 원한다	they want	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11789; sentence 587	미완료형; 형태 태그상 주어=그들
OD-0693	A2	general	بالسلامه	بالسلامه	balslamh	security,safety	security,safety	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12279; sentence 606	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0694	A2	verbs	يطاوعوا	يطاوعوا	ytaw3wa	그들은 obey한다	they obey	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12317; sentence 608	미완료형; 형태 태그상 주어=그들
OD-0695	A2	verbs	ديرلك	ديرلك	dyrlk	는 한다	do	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12880; sentence 629	미완료형; 형태 태그상 주어=; 소유·전치사 결합 접사=2인칭
OD-0696	A2	general	بروحي	بروحي	brw7y	myself	myself	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13888; sentence 663	소유·전치사 결합 접사=1인칭 단수
OD-0697	A2	verbs	ديله	ديله	dylh	하다 (명령)	do (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14625; sentence 686	명령형; 형태 태그상 주어=너(남성 단수); 소유·전치사 결합 접사=3인칭 남성 단수
OD-0698	A2	verbs	عطيه	عطيه	3tyh	주다 (명령)	give (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14630; sentence 686	명령형; 형태 태그상 주어=너(남성 단수)
OD-0699	A2	verbs	خبرني	خبرني	khbrny	나를 말해 주다 (명령)	tell me (imperative, m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14754; sentence 691	명령형; 형태 태그상 주어=너(남성 단수); 목적어 접사=나를
OD-0700	A2	verbs	دخلك	دخلك	dkhlk	너(남성 단수)는 너(남성)를 interfere했다	you (m.sg.) interfere (completed/past) you (m.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14877; sentence 696	완료형; 형태 태그상 주어=너(남성 단수); 목적어 접사=너(남성)를
OD-0701	A2	verbs	طيبلك	طيبلك	tyblk	그녀는 cook on fire했다	she cook on fire (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16296; sentence 760	완료형; 형태 태그상 주어=그녀; 소유·전치사 결합 접사=2인칭
OD-0702	A2	verbs	دخلني	دخلني	dkhlny	나는 interfere했다	I interfere (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16575; sentence 772	완료형; 형태 태그상 주어=나
OD-0703	A2	general	لعمرك	لعمرك	l3mrk	for yourself	for yourself	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 23527; sentence 1083	소유·전치사 결합 접사=2인칭
OD-0704	A2	verbs	يسموا	يسموا	ysmwa	그들은 부른다	they name	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 26388; sentence 1190	미완료형; 형태 태그상 주어=그들
OD-0705	A2	verbs	يدوروا	يدوروا	ydwrwa	그들은 go around, turn한다	they go around /  turn	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 26516; sentence 1197	미완료형; 형태 태그상 주어=그들
OD-0706	A2	verbs	يخافوا	يخافوا	ykhafwa	그들은 afraid of한다	they afraid of	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 26613; sentence 1199	미완료형; 형태 태그상 주어=그들
OD-0707	A2	verbs	يلعبوا	يلعبوا	yl3bwa	그들은 play한다	they play	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 28450; sentence 1258	미완료형; 형태 태그상 주어=그들
OD-0708	A2	verbs	نخطبو	نخطبو	nkhtbw	우리는 청혼한다	we to propose	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6033; sentence 318	미완료형; 형태 태그상 주어=우리
OD-0709	A2	verbs	نطيبو	نطيبو	ntybw	우리는 cook한다	we cook	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13214; sentence 639	미완료형; 형태 태그상 주어=우리
OD-0710	A2	verbs	نتكلو	نتكلو	ntklw	우리는 entrust한다	we entrust	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 17132; sentence 794	미완료형; 형태 태그상 주어=우리
OD-0711	A2	verbs	نصيدوا	نصيدوا	nsydwa	우리는 사냥한다	we hunt	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 24008; sentence 1100	미완료형; 형태 태그상 주어=우리
OD-0712	A2	general	روحي	روحي	rw7y	spirit, soul	spirit, soul	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1907; sentence 90	소유·전치사 결합 접사=1인칭 단수
OD-0713	A2	general	روحك	روحك	rw7k	spirit,soul	spirit,soul	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1913; sentence 90	소유·전치사 결합 접사=2인칭
OD-0714	A2	adjectives	عمري	عمري	3mry	myself	myself	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4696; sentence 250	소유·전치사 결합 접사=1인칭 단수
OD-0715	A2	general	مالكي	مالكي	malky	What's your problem	What's your problem	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9083; sentence 422	소유·전치사 결합 접사=1인칭 단수
OD-0716	A2	general	كيراك	كيراك	kyrak	how are you-doing?	how are you-doing?	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1482; sentence 73	소유·전치사 결합 접사=2인칭
OD-0717	A2	verbs	نزيد	نزيد	nzyd	나는 더한다	I add	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2580; sentence 135	미완료형; 형태 태그상 주어=나
OD-0718	A2	general	شاه	شاه	chah	what	what	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9333; sentence 428	소유·전치사 결합 접사=3인칭 남성 단수
OD-0719	A2	verbs	نقعد	نقعد	n93d	나는 stay한다	I stay	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 707; sentence 39	미완료형; 형태 태그상 주어=나
OD-0720	A2	general	للبحر	للبحر	llb7r	sea	sea	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1436; sentence 71	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0721	A2	verbs	نخاف	نخاف	nkhaf	나는 be scared,be worried (of)한다	I be scared / be worried (of)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2838; sentence 152	미완료형; 형태 태그상 주어=나
OD-0722	A2	verbs	نخرج	نخرج	nkhrj	나는 나간다	I go out /  leave	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4490; sentence 242	미완료형; 형태 태그상 주어=나
OD-0723	A2	adjectives	خالتي	خالتي	khalty	maternal aunt	maternal aunt	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5998; sentence 315	소유·전치사 결합 접사=1인칭 단수
OD-0724	A2	verbs	نعرف	نعرف	n3rf	나는 안다	I know	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11250; sentence 566	미완료형; 형태 태그상 주어=나
OD-0725	A2	verbs	دخلوا	دخلوا	dkhlwa	그들은 to integrate했다	they to integrate (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 25540; sentence 1164	완료형; 형태 태그상 주어=그들
OD-0726	A2	verbs	نقارع	نقارع	n9ar3	나는 기다리한다	I wait	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3065; sentence 174	미완료형; 형태 태그상 주어=나
OD-0727	A2	adjectives	مداري	مداري	mdary	usually	usually	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3094; sentence 177	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0728	A2	verbs	قولي	قولي	9wly	말하다 (명령)	say / tell (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3145; sentence 182	명령형; 형태 태그상 주어=너(여성 단수)
OD-0729	A2	verbs	نشاء	نشاء	ncha'	그는 god willing했다	he god willing (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3156; sentence 184	완료형; 형태 태그상 주어=그
OD-0730	A2	adjectives	راجلي	راجلي	rajly	husband	husband	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6146; sentence 322	소유·전치사 결합 접사=1인칭 단수
OD-0731	A2	general	وحده	وحده	w7dh	alone	alone	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10693; sentence 542	소유·전치사 결합 접사=3인칭 남성 단수
OD-0732	A2	verbs	نلبس	نلبس	nlbs	나는 wear한다	I wear	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11430; sentence 574	미완료형; 형태 태그상 주어=나
OD-0733	A2	verbs	ولاو	ولاو	wlaw	그들은 become했다	they become (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 25706; sentence 1167	완료형; 형태 태그상 주어=그들
OD-0734	A2	verbs	نعاود	نعاود	n3awd	나는 반복한다	I repeat	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2478; sentence 122	미완료형; 형태 태그상 주어=나
OD-0735	A2	general	كيراكي	كيراكي	kyraky	how are you doing?	how are you doing?	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2496; sentence 123	소유·전치사 결합 접사=1인칭 단수
OD-0736	A2	verbs	تحوس	تحوس	t7ws	그녀는 look for한다	she look for	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3928; sentence 217	미완료형; 형태 태그상 주어=그녀
OD-0737	A2	general	ماغديش	ماغديش	maghdych	~할 것이다	will	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4258; sentence 231	ma-/m-…-ch 부정 표면형
OD-0738	A2	verbs	قارعي	قارعي	9ar3y	기다리다 (명령)	wait (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4340; sentence 236	명령형; 형태 태그상 주어=너(여성 단수)
OD-0739	A2	verbs	تقد	تقد	t9d	너(남성 단수)는 할 수 있한다	you (m.sg.) can	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5574; sentence 284	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0740	A2	verbs	اسكتي	اسكتي	askty	조용히 하다 (명령)	shut up (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6299; sentence 329	명령형; 형태 태그상 주어=너(여성 단수)
OD-0741	A2	abstract	عمره	عمره	3mrh	삶	life	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12785; sentence 625	소유·전치사 결합 접사=3인칭 남성 단수
OD-0742	A2	verbs	نوضي	نوضي	nwdy	get up (명령)	get up (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 15020; sentence 701	명령형; 형태 태그상 주어=너(여성 단수)
OD-0743	A2	verbs	تقبل	تقبل	t9bl	그녀는 받아들이한다	she accept	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 392; sentence 24	미완료형; 형태 태그상 주어=그녀
OD-0744	A2	verbs	يخرج	يخرج	ykhrj	그는 떠나한다	he leave	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1016; sentence 52	미완료형; 형태 태그상 주어=그
OD-0745	A2	general	معنتها	معنتها	m3ntha	means	means	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1169; sentence 59	소유·전치사 결합 접사=3인칭 여성 단수
OD-0746	A2	adjectives	صاحبه	صاحبه	sa7bh	friend	friend	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1232; sentence 62	소유·전치사 결합 접사=3인칭 남성 단수
OD-0747	A2	adjectives	باغيني	باغيني	baghyny	원하다	want,desire	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1923; sentence 90	소유·전치사 결합 접사=1인칭 단수
OD-0748	A2	people	مرتك	مرتك	mrtk	아내	wife	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2021; sentence 95	소유·전치사 결합 접사=2인칭
OD-0749	A2	adjectives	وحدي	وحدي	w7dy	alone	alone	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3096; sentence 177	소유·전치사 결합 접사=1인칭 단수
OD-0750	A2	general	روحها	روحها	rw7ha	self	self	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 4294; sentence 233	소유·전치사 결합 접사=3인칭 여성 단수
OD-0751	A2	verbs	يهدر	يهدر	yhdr	그는 talk한다	he talk	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 5893; sentence 311	미완료형; 형태 태그상 주어=그
OD-0752	A2	verbs	نجيب	نجيب	njyb	나는 bring, get한다	I bring /  get	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6086; sentence 320	미완료형; 형태 태그상 주어=나
OD-0753	A2	general	فالدار	فالدار	faldar	네 집	house	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6443; sentence 334	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0754	A2	verbs	كنتي	كنتي	knty	너(여성 단수)는 was, were했다	you (f.sg.) was /  were (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9519; sentence 436	완료형; 형태 태그상 주어=너(여성 단수)
OD-0755	A2	verbs	يبارك	يبارك	ybark	그는 bless,congratulate한다	he bless / congratulate	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13228; sentence 640	미완료형; 형태 태그상 주어=그
OD-0756	A2	verbs	يكري	يكري	ykry	그는 rent out한다	he rent out	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13528; sentence 649	미완료형; 형태 태그상 주어=그
OD-0757	A2	verbs	نحكي	نحكي	n7ky	나는 이야기한다	I tell /  talk	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16762; sentence 779	미완료형; 형태 태그상 주어=나
OD-0758	A2	adjectives	خاطرك	خاطرك	khatrk	정신; 생각	mind, feeling, wish	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 19140; sentence 881	소유·전치사 결합 접사=2인칭
OD-0759	A2	verbs	نطلع	نطلع	ntl3	나는 improve한다	I improve	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 19443; sentence 892	미완료형; 형태 태그상 주어=나
OD-0760	A2	verbs	يحفظ	يحفظ	y7fdh	그는 보호한다	he protects	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 29176; sentence 1289	미완료형; 형태 태그상 주어=그
OD-0761	A2	verbs	نخمم	نخمم	nkhmm	나는 생각한다	I think	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 237; sentence 15	미완료형; 형태 태그상 주어=나
OD-0762	A2	general	كيراكم	كيراكم	kyrakm	how are you?	how are you?	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 818; sentence 44	소유·전치사 결합 접사=2인칭 복수
OD-0763	A2	verbs	بغاو	بغاو	bghaw	그들은 원했다	they want /  desire / love (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1289; sentence 64	완료형; 형태 태그상 주어=그들
OD-0764	A2	verbs	بداو	بداو	bdaw	그들은 start했다	they start (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1320; sentence 66	완료형; 형태 태그상 주어=그들
OD-0765	A2	general	لباس	لباس	lbas	fine	fine	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1483; sentence 73	ma-/m-…-ch 부정 표면형
OD-0766	A2	general	بصحتك	بصحتك	bs7tk	congratulation	congratulation	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1497; sentence 73	소유·전치사 결합 접사=2인칭
OD-0767	A2	general	خته	خته	khth	sister	sister	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2084; sentence 96	소유·전치사 결합 접사=3인칭 남성 단수
OD-0768	A2	verbs	يزيد	يزيد	yzyd	그는 is born한다	he is born	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2293; sentence 107	미완료형; 형태 태그상 주어=그
OD-0769	A2	verbs	تحسب	تحسب	t7sb	너(남성 단수)는 생각한다	you (m.sg.) think / assume	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2590; sentence 137	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0770	A2	verbs	نحوس	نحوس	n7ws	나는 look for한다	I look for	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2961; sentence 164	미완료형; 형태 태그상 주어=나
OD-0771	A2	verbs	نطير	نطير	ntyr	나는 run off한다	I run off	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3074; sentence 175	미완료형; 형태 태그상 주어=나
OD-0772	A2	verbs	تفوت	تفوت	tfwt	그녀는 지나간다	she passed	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3481; sentence 199	미완료형; 형태 태그상 주어=그녀
OD-0773	A2	verbs	يعاود	يعاود	y3awd	그는 redo,retry한다	he redo / retry	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3854; sentence 213	미완료형; 형태 태그상 주어=그
OD-0774	A2	verbs	وليتي	وليتي	wlyty	너(여성 단수)는 become했다	you (f.sg.) become (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6137; sentence 322	완료형; 형태 태그상 주어=너(여성 단수)
OD-0775	A2	verbs	خرجي	خرجي	khrjy	get out (명령)	get out (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6193; sentence 324	명령형; 형태 태그상 주어=너(여성 단수)
OD-0776	A2	verbs	تزقي	تزقي	tz9y	그녀는 shout한다	she shout	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6268; sentence 328	미완료형; 형태 태그상 주어=그녀
OD-0777	A2	verbs	تلحق	تلحق	tl79	그녀는 reach한다	she reach	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6279; sentence 328	미완료형; 형태 태그상 주어=그녀
OD-0778	A2	verbs	تتمشى	تتمشى	ttmcha	그녀는 circulate한다	she circulate	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 6900; sentence 349	미완료형; 형태 태그상 주어=그녀
OD-0779	A2	verbs	تعرفوا	تعرفوا	t3rfwa	너희는 안다	you (pl.) know	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7031; sentence 353	미완료형; 형태 태그상 주어=너희
OD-0780	A2	verbs	هدري	هدري	hdry	말하다 (명령)	speak (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7236; sentence 360	명령형; 형태 태그상 주어=너(여성 단수)
OD-0781	A2	general	بسم	بسم	bsm	In the name	In the name	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7399; sentence 365	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0782	A2	verbs	نقد	نقد	n9d	나는 할 수 있한다	I can	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 7511; sentence 368	미완료형; 형태 태그상 주어=나
OD-0783	A2	verbs	نقي	نقي	n9y	nettoyer (명령)	nettoyer (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8061; sentence 388	명령형; 형태 태그상 주어=너(여성 단수)
OD-0784	A2	communication	صحيتي	صحيتي	s7yty	고맙게 하다	thank you	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8343; sentence 399	소유·전치사 결합 접사=1인칭 단수
OD-0785	A2	verbs	يبدا	يبدا	ybda	그는 start ,begin한다	he start  / begin	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 8953; sentence 418	미완료형; 형태 태그상 주어=그
OD-0786	A2	adjectives	صاحبك	صاحبك	sa7bk	friend	friend	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9947; sentence 489	소유·전치사 결합 접사=2인칭
OD-0787	A2	general	خوه	خوه	khwh	brother	brother	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 9995; sentence 495	소유·전치사 결합 접사=3인칭 남성 단수
OD-0788	A2	verbs	نزقي	نزقي	nz9y	나는 shout한다	I shout	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10281; sentence 523	미완료형; 형태 태그상 주어=나
OD-0789	A2	verbs	يولي	يولي	ywly	나는 become한다	I become	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 10764; sentence 544	미완료형; 형태 태그상 주어=나
OD-0790	A2	verbs	تبان	تبان	tban	그녀는 obvious, clear한다	she obvious /  clear	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 11524; sentence 577	미완료형; 형태 태그상 주어=그녀
OD-0791	A2	verbs	تقعد	تقعد	t93d	그녀는 stay한다	she stay	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 12003; sentence 595	미완료형; 형태 태그상 주어=그녀
OD-0792	A2	verbs	يكدب	يكدب	ykdb	그는 lie한다	he lie	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13420; sentence 646	미완료형; 형태 태그상 주어=그
OD-0793	A2	verbs	نكري	نكري	nkry	나는 rent out한다	I rent out	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13520; sentence 648	미완료형; 형태 태그상 주어=나
OD-0794	A2	adjectives	والديه	والديه	waldyh	his parents	his parents	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13878; sentence 662	소유·전치사 결합 접사=1인칭 단수/3인칭 남성 단수
OD-0795	A2	verbs	تخلص	تخلص	tkhls	너(남성 단수)는 지불한다	you (m.sg.) pay	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 13910; sentence 663	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0796	A2	general	بالي	بالي	baly	my mind	my mind	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14212; sentence 673	소유·전치사 결합 접사=1인칭 단수
OD-0797	A2	verbs	ستغلي	ستغلي	stghly	watch (명령)	watch (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 14490; sentence 682	명령형; 형태 태그상 주어=너(여성 단수)
OD-0798	A2	verbs	بغيتي	بغيتي	bghyty	너(여성 단수)는 원했다	you (f.sg.) want (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16117; sentence 754	완료형; 형태 태그상 주어=너(여성 단수)
OD-0799	A2	verbs	تولي	تولي	twly	그녀는 become한다	she become	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 16211; sentence 757	미완료형; 형태 태그상 주어=그녀
OD-0800	A2	adjectives	راجلك	راجلك	rajlk	husband	husband	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 17439; sentence 805	소유·전치사 결합 접사=2인칭
OD-0801	A2	verbs	نطلب	نطلب	ntlb	나는 request한다	I request	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 18978; sentence 875	미완료형; 형태 태그상 주어=나
OD-0802	A2	general	لمن	لمن	lmn	who,whom	who,whom	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 21105; sentence 972	MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음
OD-0803	A2	verbs	كولي	كولي	kwly	먹다 (명령)	eat (imperative, f.sg.)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 23408; sentence 1079	명령형; 형태 태그상 주어=너(여성 단수)
OD-0804	A2	verbs	تخونوا	تخونوا	tkhwnwa	너희는 steal한다	you (pl.) steal	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 23750; sentence 1090	미완료형; 형태 태그상 주어=너희
OD-0805	A2	verbs	تحكي	تحكي	t7ky	너(남성 단수)는 말해 준다	you (m.sg.) tell	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 27375; sentence 1217	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0806	A2	verbs	خلصنا	خلصنا	khlsna	우리는 지불하했다	we pay (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 72; sentence 6	완료형; 형태 태그상 주어=우리
OD-0807	A2	verbs	نسكن	نسكن	nskn	나는 live in, reside한다	I live in /  reside	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 161; sentence 11	미완료형; 형태 태그상 주어=나
OD-0808	A2	general	معندك	معندك	m3ndk	가지고 있다	have	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 285; sentence 19	ma-/m-…-ch 부정 표면형; 소유·전치사 결합 접사=2인칭
OD-0809	A2	general	كيفك	كيفك	kyfk	마음에 들다	like, such as	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 868; sentence 46	소유·전치사 결합 접사=2인칭
OD-0810	A2	people	لمرته	لمرته	lmrth	his wife	his wife	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1253; sentence 63	소유·전치사 결합 접사=3인칭 남성 단수
OD-0811	A2	verbs	قعدو	قعدو	93dw	그들은 계속 있했다	they keep (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1375; sentence 69	완료형; 형태 태그상 주어=그들
OD-0812	A2	verbs	يقيس	يقيس	y9ys	그는 throw한다	he throw	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 1895; sentence 90	미완료형; 형태 태그상 주어=그
OD-0813	A2	general	عشنا	عشنا	3chna	nest	nest	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2417; sentence 116	소유·전치사 결합 접사=1인칭 복수
OD-0814	A2	verbs	دارو	دارو	darw	그들은 built했다	they built (completed/past)	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2642; sentence 144	완료형; 형태 태그상 주어=그들
OD-0815	A2	verbs	يتزوج	يتزوج	ytzwj	그는 자동차로한다	he car	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2778; sentence 150	미완료형; 형태 태그상 주어=그
OD-0816	A2	verbs	تحشم	تحشم	t7chm	그녀는 be ashamed, be embarrassed한다	she be ashamed /  be embarrassed	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2834; sentence 152	미완료형; 형태 태그상 주어=그녀
OD-0817	A2	general	مراكش	مراكش	mrakch	is, are not	is, are not	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2868; sentence 155	ma-/m-…-ch 부정 표면형
OD-0818	A2	verbs	تسقسي	تسقسي	ts9sy	너(남성 단수)는 ask,inquire한다	you (m.sg.) ask / inquire	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 2870; sentence 155	미완료형; 형태 태그상 주어=너(남성 단수)
OD-0819	A2	verbs	يرحم	يرحم	yr7m	그는 자비를 베풀한다	he have mercy with	word	none	direct corpus	MADORAN_DIRECT	attested	S6	MADOran token 3149; sentence 182	미완료형; 형태 태그상 주어=그
