"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0525"	"A1"	"state"	"جاي"	"جاي"	"jay"	"오는 중인(남성)"	"coming (masculine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2925; sentence 157"	"남성 단수 능동분사; Stem=جاي/NOUN_ACTIVE_PART"
"OD-0526"	"A1"	"verbs"	"نديرو"	"نديرو"	"ndiru"	"우리는 한다"	"we do"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7540; sentence 369"	"미완료 1인칭 복수, Proclitic=ن/IVSUBJ_1P, Stem=دير/IV, Suffix=و/IVSUBJ_1P"
"OD-0527"	"A1"	"state"	"جاية"	"جاية"	"jaya"	"오는 중인(여성)"	"coming (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4174; sentence 228"	"여성 단수 능동분사; Stem=جاي/NOUN_ACTIVE_PART; Enclitic=ة/NSUFF_FEM_SG"
"OD-0528"	"A1"	"function"	"معاهم"	"معاهم"	"m3ahom"	"그들과 함께"	"with them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3824; sentence 212"	"전치사+3인칭 복수 접미사; Stem=معا/PREP; Enclitic=هم/POSS_PRON"
"OD-0529"	"A1"	"body"	"فمك"	"فمك"	"fomek"	"네 입"	"your mouth"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12994; sentence 633"	"2인칭 소유형; Stem=فم/NOUN_CONCRETE; Enclitic=ك/POSS_PRON"
"OD-0530"	"A1"	"function"	"تاعنا"	"تاعنا"	"ta3na"	"우리 것"	"ours; our"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5501; sentence 282"	"1인칭 복수 소유 표현; Stem=تاع/PREP; Enclitic=نا/POSS_PRON"
"OD-0531"	"A1"	"body"	"راسك"	"راسك"	"rasek"	"네 머리"	"your head"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2543; sentence 129"	"2인칭 소유형; Stem=راس/NOUN_CONCRETE; Enclitic=(null)/CASE_DEF_GEN+ك/POSS_PRON"
"OD-0532"	"A1"	"verbs"	"تهدر"	"تهدر"	"thder"	"너는 말한다; 그녀는 말한다"	"you speak; she speaks"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2867; sentence 155"	"미완료형, 표면형만으로 2인칭 남성 단수와 3인칭 여성 단수가 중의적, Proclitic=ت/IV"
"OD-0533"	"A1"	"demonstrative"	"ديك"	"ديك"	"dik"	"저것; 저 여성형 명사"	"that"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 421; sentence 26"	"여성 단수 원거리 지시사, Stem=ديك/DEM_PRON_FS"
"OD-0534"	"A1"	"quantity"	"حبة"	"حبة"	"7abba"	"한 개; 낟알"	"one piece; grain"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1052; sentence 55"	"개체 단위 명사; Stem=حب/NOUN_CONCRETE; Enclitic=ة/NSUFF_FEM_SG"
"OD-0535"	"A1"	"verbs"	"تقول"	"تقول"	"tqul"	"너는 말한다; 그녀는 말한다"	"you say; she says"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2592; sentence 137"	"미완료형, 표면형만으로 2인칭 남성 단수와 3인칭 여성 단수가 중의적, Proclitic=ت/IV"
"OD-0536"	"A2"	"function"	"لوكان"	"لوكان"	"lukan"	"만약"	"if"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2645; sentence 144"	"조건 접속사, Stem=لوكان/CONDITION_PART"
"OD-0537"	"A1"	"demonstrative"	"هاديك"	"هاديك"	"hadik"	"저것; 저 여성형 명사"	"that"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4289; sentence 233"	"여성 단수 원거리 지시사, Stem=هاديك/DEM_PRON_FS"
"OD-0538"	"A1"	"greeting"	"وي"	"وي"	"wi"	"네"	"yes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2704; sentence 148"	"응답 표현; Stem=وي/FOREIGN"
"OD-0539"	"A1"	"state"	"رايحة"	"رايحة"	"ray7a"	"가는 중인(여성)"	"going (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3004; sentence 167"	"여성 단수 능동분사; Stem=رايح/NOUN_ACTIVE_PART; Enclitic=ة/NSUFF_FEM_SG"
"OD-0540"	"A1"	"verbs"	"خليني"	"خليني"	"khallini"	"나를 내버려 둬; 내가 ~하게 해줘"	"leave me; let me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11857; sentence 589"	"명령형+1인칭 목적어; Stem=خلي/CV; Enclitic=(null)/CVSUFF_SUBJ :2MS +ني/CVSUFF_DO :1S"
"OD-0541"	"A1"	"verbs"	"قعدت"	"قعدت"	"qe3det"	"나는 앉았다·머물렀다; 그녀는 앉았다·머물렀다"	"I sat or stayed; she sat or stayed"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 224; sentence 14"	"완료형, 표면형만으로 1인칭 단수와 3인칭 여성 단수가 중의적, Suffix=ت"
"OD-0542"	"A1"	"function"	"علينا"	"علينا"	"3lina"	"우리에게; 우리 위에"	"on us"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2898; sentence 156"	"전치사+1인칭 복수 접미사; Stem=علي/PREP; Enclitic=نا/POSS_PRON"
"OD-0543"	"A1"	"state"	"راكم"	"راكم"	"rakom"	"여러분은 ~이다"	"you are (plural)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5128; sentence 268"	"2인칭 복수 현재 제시형, Stem=را/PRESENT_PART, Enclitic=كم/PRON_2P"
"OD-0544"	"A1"	"adjectives"	"مليحة"	"مليحة"	"mli7a"	"좋은; 예쁜(여성형)"	"good; pretty (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7018; sentence 352"	"여성 단수형; Stem=مليح/ADJ_QUALIT; Enclitic=(null)/CASE_INDEF_(ACC_GEN)+ة/NSUFF_FEM_SG"
"OD-0545"	"A1"	"verbs"	"نشوف"	"نشوف"	"nchuf"	"나는 본다"	"I see"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1736; sentence 83"	"미완료 1인칭 단수; Stem=شوف/IV; Enclitic=(null)/IVSUFF_SUBJ:1S"
"OD-0546"	"A1"	"questions"	"مالك"	"مالك"	"malek"	"왜 그래?"	"what is wrong with you?"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12973; sentence 632"	"상태 질문 표현, Interrogative base=ما, Stem=ل/PREP, Enclitic=ك/PRON_2MS, 전체 의미 왜 그래?"
"OD-0547"	"A1"	"body"	"يدي"	"يدي"	"yeddi"	"내 손"	"my hand"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4717; sentence 251"	"1인칭 소유형; Stem=يد/NOUN_CONCRETE; Enclitic=ي/POSS_PRON"
"OD-0548"	"A1"	"function"	"فيهم"	"فيهم"	"fihom"	"그들 안에; 그들 가운데"	"in them; among them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1283; sentence 64"	"전치사+3인칭 복수 접미사; Stem=في/PREP; Enclitic=هم/POSS_PRON"
"OD-0549"	"A1"	"shopping"	"سلعة"	"سلعة"	"sel3a"	"상품; 물건"	"goods; merchandise"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18322; sentence 848"	"물품 명사; Stem=سلع/NOUN_CONCRETE; Enclitic=ة/NSUFF_FEM_SG+(null)/CASE_INDEF_GEN"
"OD-0550"	"A1"	"adjectives"	"نورمال"	"نورمال"	"normal"	"정상적인; 보통의"	"normal; usual"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6264; sentence 328"	"프랑스어 차용형; Stem=نورمال/FOREIGN"
"OD-0551"	"A1"	"function"	"شي"	"شي"	"chi"	"무언가; 것"	"something; thing"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 249; sentence 16"	"비특정 대명사; Stem=شي/NOUN; Enclitic=(null)/CASE_INDEF_NOM"
"OD-0552"	"A1"	"home"	"دارنا"	"دارنا"	"darna"	"우리 집"	"our home"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10707; sentence 542"	"1인칭 복수 소유형; Stem=دار/NOUN_CONCRETE; Enclitic=نا/POSS_PRON"
"OD-0553"	"A1"	"verbs"	"قالو"	"قالو"	"qalu"	"그들이 말했다"	"they said"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1238; sentence 62"	"완료형 3인칭 복수, Stem=قال/PV, Suffix=و/PVSUFF_SUBJ:3MP"
"OD-0554"	"A1"	"function"	"بلا"	"بلا"	"bla"	"~없이"	"without"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6366; sentence 331"	"전치사 ~없이, Stem=بلا/PREP"
"OD-0555"	"A1"	"people"	"جماعة"	"جماعة"	"jma3a"	"무리; 그룹"	"group"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2148; sentence 99"	"집단 명사; Stem=جماع/NOUN_CONCRETE; Enclitic=ة/NSUFF_FEM_SG+(null)/CASE_INDEF_GEN"
"OD-0556"	"A1"	"questions"	"كيفاه"	"كيفاه"	"kifah"	"어떻게"	"how"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1240; sentence 62"	"방법 의문부사, Stem=كيفاه/INTERROG_ADV"
"OD-0557"	"A1"	"verbs"	"قالهم"	"قالهم"	"qalhom"	"그가 그들에게 말했다"	"he told them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 314; sentence 20"	"3인칭 남성+3인칭 복수 목적어; Stem=قال/PV; Enclitic=(null)/PVSUFF_SUBJ:3MS+هم/PVSUFF_DO:3MP"
"OD-0558"	"A1"	"family"	"خوك"	"خوك"	"khuk"	"네 형제"	"your brother"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1176; sentence 60"	"2인칭 단수 소유형, Stem=خو/NOUN_KINSHIP, Enclitic=ك/POSS_PRON_2S"
"OD-0559"	"A1"	"time"	"دايمن"	"دايمن"	"daymen"	"항상"	"always"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1177; sentence 60"	"빈도 부사, Stem=دايمن/ADV"
"OD-0560"	"A1"	"function"	"له"	"له"	"luh"	"그에게; 그를 위해"	"to him; for him"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4429; sentence 239"	"전치사+3인칭 남성 접미사; Stem=ل/PREP; Enclitic=ه/POSS_PRON"
"OD-0561"	"A1"	"number"	"مليون"	"مليون"	"melyun"	"백만"	"million"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6046; sentence 319"	"큰 수; Stem=مليون/NOUN_NUM; Enclitic=(null)/CASE_DEF_GEN"
"OD-0562"	"A2"	"adjectives"	"زين"	"زين"	"zin"	"좋은; 아름다운"	"good; beautiful"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2488; sentence 122"	"평가 형용사, Stem=زين/ADJ_QUALIT"
"OD-0563"	"A2"	"people"	"روحه"	"روحه"	"ru7u"	"그 자신; 그의 영혼"	"himself; his soul"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1475; sentence 72"	"3인칭 남성 소유형; Stem=روح/NOUN_ABSTRACT; Enclitic=ه/POSS_PRON"
"OD-0564"	"A1"	"people"	"رجال"	"رجال"	"rjal"	"남자들"	"men"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8940; sentence 418"	"복수형; Stem=رجال/NOUN_CONCRETE"
"OD-0565"	"A1"	"people"	"شيرة"	"شيرة"	"chira"	"소녀"	"girl"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2305; sentence 107"	"여성 사람 명사, Stem=شير/NOUN_PERSON, Enclitic=ة/NSUFF_FEM_SG"
"OD-0566"	"A1"	"family"	"زواج"	"زواج"	"zwaj"	"결혼"	"marriage"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1190; sentence 61"	"추상 명사; Stem=زواج/NOUN_ABSTRACT"
"OD-0567"	"A1"	"verbs"	"يقولو"	"يقولو"	"yqulu"	"그들은 말한다"	"they say"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1707; sentence 82"	"미완료 3인칭 복수, Proclitic=ي/IVSUBJ_3P, Stem=قول/IV, Suffix=و/IVSUBJ_3P"
"OD-0568"	"A1"	"verbs"	"نروحو"	"نروحو"	"nru7u"	"우리는 간다"	"we go"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1734; sentence 83"	"미완료 1인칭 복수, Proclitic=ن/IVSUBJ_1P, Stem=روح/IV, Suffix=و/IVSUBJ_1P"
"OD-0569"	"A1"	"function"	"تاعهم"	"تاعهم"	"ta3hom"	"그들의 것"	"theirs; their"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 630; sentence 36"	"3인칭 복수 소유 표현; Stem=تاع/PREP; Enclitic=هم/POSS_PRON"
"OD-0570"	"A1"	"function"	"معاكم"	"معاكم"	"m3akom"	"여러분과 함께"	"with you (plural)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1859; sentence 88"	"전치사+2인칭 복수 접미사; Stem=معا/PREP; Enclitic=كم/POSS_PRON"
"OD-0571"	"A1"	"verbs"	"زيد"	"زيد"	"zid"	"더해!; 더"	"more; add!"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6061; sentence 319"	"2인칭 남성 명령형; Stem=زيد/CV; Enclitic=(null)/CVSUFF_SUBJ :2MS"
"OD-0572"	"A1"	"state"	"علابالي"	"علابالي"	"3labali"	"나는 안다"	"I know"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16130; sentence 754"	"관용적 인지 표현, على/PREP + بال/NOUN_ABSTRACT + ي/POSS_PRON_1S, 전체 의미 나는 안다"
"OD-0573"	"A1"	"function"	"معاها"	"معاها"	"m3aha"	"그녀와 함께"	"with her"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6721; sentence 343"	"전치사+3인칭 여성 접미사; Stem=معا/PREP; Enclitic=ها/POSS_PRON"
"OD-0574"	"A1"	"verbs"	"تخدم"	"تخدم"	"tkhdem"	"너는 일한다; 그녀는 일한다"	"you work; she works"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1457; sentence 72"	"미완료형, 표면형만으로 2인칭 남성 단수와 3인칭 여성 단수가 중의적, Proclitic=ت/IV"
"OD-0575"	"A1"	"people"	"سيدي"	"سيدي"	"sidi"	"선생님; 어르신"	"sir; mister"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2633; sentence 144"	"존칭 명사, Stem=سيد/NOUN_PERSON, Enclitic=ي/POSS_PRON_1S, 관용적으로 선생님·어르신"
"OD-0576"	"A1"	"demonstrative"	"داك"	"داك"	"dak"	"저것; 그"	"that"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1764; sentence 85"	"남성 지시사; Stem=داك/DEM_PRON"
"OD-0577"	"A1"	"verbs"	"تعرف"	"تعرف"	"ta3ref"	"너는 안다; 그녀는 안다"	"you know; she knows"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 15680; sentence 730"	"미완료형, 표면형만으로 2인칭 남성 단수와 3인칭 여성 단수가 중의적, Proclitic=ت/IV"
"OD-0578"	"A1"	"verbs"	"جاو"	"جاو"	"jaw"	"그들이 왔다"	"they came"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 97; sentence 8"	"완료형 3인칭 복수; Stem=جا/PV; Enclitic=و/PVSUFF_SUBJ:3MP"
"OD-0579"	"A1"	"verbs"	"تعرفي"	"تعرفي"	"ta3refi"	"너는 안다(여성)"	"you know (feminine)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1120; sentence 58"	"미완료 2인칭 여성; Stem=عرف/IV; Enclitic=ي/IVSUFF_SUBJ:2FS"
"OD-0580"	"A1"	"function"	"معانا"	"معانا"	"m3ana"	"우리와 함께"	"with us"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 324; sentence 20"	"전치사+1인칭 복수 접미사; Stem=معا/PREP; Enclitic=نا/POSS_PRON_1P"
"OD-0581"	"A1"	"verbs"	"يبغي"	"يبغي"	"ybghi"	"그는 원한다"	"he wants"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1980; sentence 93"	"미완료 3인칭 남성; Stem=بغي/IV; Enclitic=(null)/IVSUFF_SUBJ: 3MS"
"OD-0582"	"A1"	"function"	"مي"	"مي"	"mi"	"하지만"	"but"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4866; sentence 257"	"프랑스어 차용 접속사; Stem=مي/FOREIGN"
"OD-0583"	"A1"	"food"	"حلال"	"حلال"	"7lal"	"할랄의; 허용된"	"halal; permitted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2986; sentence 164"	"문화·종교 형용사·보통명사, Stem=حلال/ADJ_QUALIT 또는 NOUN_ABSTRACT"
"OD-0584"	"A1"	"state"	"معنديش"	"معنديش"	"ma3andich"	"나는 가지고 있지 않다"	"I do not have"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1948; sentence 91"	"1인칭 소유 부정, Proclitic=ما/NEG_PART, Stem=عند/NOUN, Enclitic=ي/POSS_PRON_1S + ش/NEG_PART"
